# Reference      Predicted      Error          
-7.44956        -7.44474        0.00482        
-29.63717       -29.63768       0.00051        
30.16955        30.17076        0.00121        
103.43713       103.44280       0.00567        
41.98446        41.98396        0.00050        
-57.56792       -57.57806       0.01015        
41.98446        41.98396        0.00050        
-19.81099       -19.81221       0.00122        
-119.34540      -119.35547      0.01007        
-57.56792       -57.57806       0.01015        
-119.34540      -119.35547      0.01007        
-218.51557      -218.54424      0.02868        
123.23222       123.23132       0.00091        
61.78068        61.77504        0.00564        
0.00000         0.00000         0.00000        
61.78068        61.77504        0.00564        
0.00000         0.00000         0.00000        
-61.78068       -61.77504       0.00564        
0.00000         0.00000         0.00000        
-61.78068       -61.77504       0.00564        
-123.23222      -123.23132      0.00091        
218.51557       218.54424       0.02868        
119.34540       119.35547       0.01007        
57.56792        57.57806        0.01015        
119.34540       119.35547       0.01007        
19.81099        19.81221        0.00122        
-41.98446       -41.98396       0.00050        
57.56792        57.57806        0.01015        
-41.98446       -41.98396       0.00050        
-103.43713      -103.44280      0.00567        
173.53997       173.54367       0.00370        
103.30584       103.30649       0.00065        
-77.12191       -77.12879       0.00688        
273.29898       273.13602       0.16296        
-44.80469       -44.80666       0.00196        
-346.59182      -346.42097      0.17085        
-98.95338       -98.97476       0.02138        
-152.78875      -152.79765      0.00890        
-254.85351      -254.83863      0.01488        
79.23066        79.21880        0.01186        
55.07470        55.09024        0.01554        
-14.43491       -14.43153       0.00339        
42.86148        42.85166        0.00982        
-2.73323        -2.74603        0.01280        
-68.10038       -68.09465       0.00573        
86.34848        86.35826        0.00979        
-88.43290       -88.44930       0.01641        
-165.00524      -165.02193      0.01669        
255.17035       255.16937       0.00098        
124.45499       124.46564       0.01065        
83.41959        83.43965        0.02006        
180.00082       180.00155       0.00073        
8.22424         8.23749         0.01325        
-54.80759       -54.80148       0.00611        
36.28686        36.28195        0.00491        
-21.71596       -21.73559       0.01963        
-110.87269      -110.85284      0.01985        
29.77268        29.77050        0.00218        
10.19228        10.18960        0.00267        
-16.92594       -16.92373       0.00221        
10.19228        10.18960        0.00267        
-9.50179        -9.50681        0.00502        
-36.61525       -36.61654       0.00129        
-16.92594       -16.92373       0.00221        
-36.61525       -36.61654       0.00129        
-63.60756       -63.60443       0.00313        
39.26496        39.26725        0.00229        
19.68812        19.69090        0.00278        
0.00000         0.00000         0.00000        
19.68812        19.69090        0.00278        
0.00000         0.00000         0.00000        
-19.68812       -19.69090       0.00278        
0.00000         0.00000         0.00000        
-19.68812       -19.69090       0.00278        
-39.26496       -39.26725       0.00229        
63.60756        63.60443        0.00313        
36.61525        36.61654        0.00129        
16.92594        16.92373        0.00221        
36.61525        36.61654        0.00129        
9.50179         9.50681         0.00502        
-10.19228       -10.18960       0.00267        
16.92594        16.92373        0.00221        
-10.19228       -10.18960       0.00267        
-29.77268       -29.77050       0.00218        
43.44891        43.44752        0.00139        
22.87755        22.87018        0.00736        
-50.69981       -50.68059       0.01923        
-10.00836       -10.00674       0.00162        
-11.12916       -11.13054       0.00138        
-14.11754       -14.11980       0.00226        
20.50380        20.51131        0.00751        
-43.03864       -43.03174       0.00690        
-78.06680       -78.08581       0.01901        
24.73465        24.75581        0.02115        
34.66544        34.67830        0.01287        
28.96005        28.97332        0.01327        
10.52196        10.52244        0.00049        
8.29853         8.30139         0.00286        
-20.06446       -20.06395       0.00051        
32.38151        32.37337        0.00813        
-24.52169       -24.52920       0.00751        
-74.52775       -74.55356       0.02581        
83.83171        83.83121        0.00051        
28.32013        28.31841        0.00172        
3.96381         3.95762         0.00619        
21.54586        21.54735        0.00149        
-2.76207        -2.75968        0.00239        
11.31033        11.30446        0.00587        
6.42013         6.40820         0.01193        
-10.38886       -10.38906       0.00021        
-42.45924       -42.45024       0.00900        
331.68282       331.96245       0.27963        
58.18118        58.19716        0.01598        
36.34485        36.34988        0.00503        
23.74445        23.75206        0.00761        
-1.38156        -1.37198        0.00958        
27.48471        27.45053        0.03418        
-359.21886      -359.48905      0.27019        
-48.20824       -48.21176       0.00352        
-158.64767      -158.66504      0.01737        
52.63629        52.64924        0.01295        
7.19630         7.19358         0.00271        
-84.50832       -84.49682       0.01150        
-1.74496        -1.73381        0.01114        
9.09140         9.08521         0.00619        
-16.10530       -16.10522       0.00008        
-75.01876       -75.03577       0.01702        
-33.77641       -33.78382       0.00741        
-5.34016        -5.36060        0.02044        
149.24772       149.23877       0.00896        
94.31762        94.32311        0.00549        
2.85535         2.85931         0.00396        
3.22025         3.22904         0.00879        
9.03412         9.04917         0.01505        
12.49284        12.49110        0.00174        
24.05589        24.06571        0.00981        
-13.82458       -13.81946       0.00512        
-43.81099       -43.82300       0.01200        
44.92572        44.92292        0.00279        
177.46320       177.39775       0.06545        
31.00003        31.01059        0.01056        
15.64587        15.65191        0.00604        
15.03486        15.01581        0.01905        
-23.06878       -23.06050       0.00828        
21.49847        21.48978        0.00869        
-51.64831       -51.66320       0.01488        
-181.95252      -181.94562      0.00690        
-121.11844      -121.04676      0.07168        
40.28331        40.29552        0.01222        
17.55759        17.56663        0.00903        
10.01088        10.03657        0.02568        
13.39696        13.40031        0.00334        
-36.90925       -36.89907       0.01018        
11.77495        11.77392        0.00103        
-75.94767       -75.94038       0.00729        
-43.64964       -43.66896       0.01932        
505.42918       505.90753       0.47834        
-23.31029       -23.28547       0.02482        
-327.21576      -327.69517      0.47942        
55.81808        55.78604        0.03203        
19.23378        19.23158        0.00219        
-19.15513       -19.17089       0.01576        
25.17946        25.17749        0.00197        
-39.97668       -39.96841       0.00827        
-60.29987       -60.31993       0.02006        
5.19446         5.18750         0.00696        
1.37237         1.37182         0.00054        
-2.93216        -2.93134        0.00081        
1.37237         1.37182         0.00054        
-2.46272        -2.46076        0.00196        
-6.76709        -6.76375        0.00335        
-2.93216        -2.93134        0.00081        
-6.76709        -6.76375        0.00335        
-11.05820       -11.04962       0.00859        
7.65627         7.64876         0.00751        
3.83460         3.83278         0.00182        
0.00000         0.00000         0.00000        
3.83460         3.83278         0.00182        
0.00000         0.00000         0.00000        
-3.83460        -3.83278        0.00182        
0.00000         0.00000         0.00000        
-3.83460        -3.83278        0.00182        
-7.65627        -7.64876        0.00751        
11.05820        11.04962        0.00859        
6.76709         6.76375         0.00335        
2.93216         2.93134         0.00081        
6.76709         6.76375         0.00335        
2.46272         2.46076         0.00196        
-1.37237        -1.37182        0.00054        
2.93216         2.93134         0.00081        
-1.37237        -1.37182        0.00054        
-5.19446        -5.18750        0.00696        
20.28740        20.29168        0.00428        
13.87527        13.86935        0.00593        
-13.92733       -13.92589       0.00144        
4.23343         4.22634         0.00709        
2.21646         2.21485         0.00161        
-2.84775        -2.85272        0.00497        
-12.31131       -12.29472       0.01659        
-17.80611       -17.80378       0.00233        
14.47610        14.46128        0.01482        
36.24744        36.24394        0.00350        
7.64216         7.63575         0.00641        
-12.66225       -12.64953       0.01272        
5.72445         5.72166         0.00279        
-10.41394       -10.41331       0.00064        
0.58144         0.57193         0.00951        
-20.26076       -20.24577       0.01499        
-1.87783        -1.88383        0.00600        
3.62323         3.63240         0.00918        
23.24951        23.26054        0.01103        
8.50697         8.50003         0.00694        
-27.69725       -27.69310       0.00415        
15.13223        15.13153        0.00070        
-17.55318       -17.55502       0.00185        
-7.90205        -7.90533        0.00327        
-8.75898        -8.75088        0.00810        
-1.57915        -1.58353        0.00438        
-0.19821        -0.20390        0.00569        
5.40757         5.40701         0.00056        
45.04136        45.03883        0.00253        
50.65314        50.63290        0.02024        
20.24687        20.23437        0.01250        
11.26267        11.26411        0.00144        
-20.64236       -20.64191       0.00045        
-8.16902        -8.17513        0.00611        
-0.03266        -0.01692        0.01574        
-28.97538       -28.97391       0.00147        
-68.66209       -68.64090       0.02119        
51.80146        51.80039        0.00106        
-3.34618        -3.32184        0.02434        
-0.29921        -0.30278        0.00357        
21.71864        21.71353        0.00512        
-13.87617       -13.86194       0.01423        
17.36677        17.34493        0.02184        
-40.64163       -40.61291       0.02872        
-21.01106       -21.02477       0.01371        
-76.66701       -76.63763       0.02938        
52.97494        52.94831        0.02663        
27.54598        27.52958        0.01640        
4.32422         4.32291         0.00132        
1.49138         1.49733         0.00595        
-18.46622       -18.45995       0.00627        
11.28134        11.27451        0.00682        
3.79451         3.78075         0.01376        
-24.12185       -24.11887       0.00299        
9.98539         9.99339         0.00801        
-61.66333       -61.66444       0.00111        
2.51913         2.51314         0.00599        
-7.32909        -7.32005        0.00905        
48.06584        48.01414        0.05170        
-89.14961       -89.13543       0.01418        
-170.39293      -170.41548      0.02255        
14.16794        14.15202        0.01591        
60.61353        60.60304        0.01049        
160.19659       160.21295       0.01636        
-52.21652       -52.18433       0.03220        
39.94372        39.93749        0.00623        
67.35549        67.29447        0.06102        
4.92579         4.91670         0.00910        
0.96214         0.94817         0.01397        
12.63914        12.63842        0.00072        
-31.88830       -31.88481       0.00349        
-7.66009        -7.65001        0.01008        
18.07574        18.09010        0.01436        
116.81649       116.84213       0.02564        
-27.64127       -27.62967       0.01159        
58.11473        58.11695        0.00222        
36.50030        36.51720        0.01690        
-100.86086      -100.81053      0.05033        
-98.43881       -98.47042       0.03161        
-15.18228       -15.18098       0.00130        
11.54115        11.55584        0.01469        
109.11572       109.08064       0.03508        
154.48857       154.51038       0.02182        
165.01496       165.05955       0.04460        
23.72138        23.70673        0.01465        
-138.27847      -138.31138      0.03291        
-1.74748        -1.74630        0.00118        
-109.37131      -109.35800      0.01330        
-103.34095      -103.68277      0.34183        
-224.47441      -224.47187      0.00253        
-24.63826       -24.65089       0.01263        
90.31231        90.30303        0.00928        
-83.47872       -83.48572       0.00700        
115.65243       115.62166       0.03078        
-31.77931       -31.74329       0.03601        
-8.86031        -8.86605        0.00574        
-5.99749        -5.98170        0.01579        
-196.70395      -196.68295      0.02099        
99.75192        99.68905        0.06287        
16.51119        16.51855        0.00736        
91.00264        91.03861        0.03597        
-45.59385       -45.56745       0.02640        
-31.70384       -31.71347       0.00963        
34.04599        34.05975        0.01375        
-37.32816       -37.31243       0.01573        
48.77321        48.78903        0.01581        
84.50876        84.79532        0.28656        
10.39742        10.40201        0.00459        
-2.97013        -2.96887        0.00126        
-0.54081        -0.54022        0.00060        
1.60123         1.60275         0.00153        
-0.54081        -0.54022        0.00060        
1.87702         1.87878         0.00177        
4.01892         4.02165         0.00272        
1.60123         1.60275         0.00153        
4.01892         4.02165         0.00272        
6.17210         6.17396         0.00187        
-4.84778        -4.84859        0.00081        
-2.41811        -2.41943        0.00132        
0.00000         0.00000         0.00000        
-2.41811        -2.41943        0.00132        
0.00000         0.00000         0.00000        
2.41811         2.41943         0.00132        
0.00000         0.00000         0.00000        
2.41811         2.41943         0.00132        
4.84778         4.84859         0.00081        
-6.17210        -6.17396        0.00187        
-4.01892        -4.02165        0.00272        
-1.60123        -1.60275        0.00153        
-4.01892        -4.02165        0.00272        
-1.87702        -1.87878        0.00177        
0.54081         0.54022         0.00060        
-1.60123        -1.60275        0.00153        
0.54081         0.54022         0.00060        
2.97013         2.96887         0.00126        
2.56890         2.56564         0.00326        
-12.33854       -12.33672       0.00182        
17.16821        17.16145        0.00677        
6.65138         6.64210         0.00928        
-4.26259        -4.24998        0.01261        
1.97707         1.99233         0.01526        
-12.03503       -12.02010       0.01493        
19.02323        19.01238        0.01085        
3.82091         3.82110         0.00019        
-12.76670       -12.74802       0.01867        
-13.18045       -13.18397       0.00352        
-7.11144        -7.09582        0.01562        
-3.51874        -3.51364        0.00509        
10.16741        10.15835        0.00906        
10.09909        10.08653        0.01255        
-0.23124        -0.24126        0.01002        
-4.91511        -4.91236        0.00276        
-1.36301        -1.35489        0.00812        
-6.19995        -6.20060        0.00066        
-21.81668       -21.80807       0.00861        
15.62183        15.59276        0.02907        
-7.89357        -7.88715        0.00642        
12.93206        12.92022        0.01184        
-7.31197        -7.29914        0.01283        
-3.85145        -3.84551        0.00593        
3.04153         3.03505         0.00647        
15.72486        15.70931        0.01555        
5.04864         5.03941         0.00923        
-14.08119       -14.07865       0.00254        
11.15235        11.13556        0.01679        
-26.66655       -26.67219       0.00564        
6.11350         6.11928         0.00578        
34.62352        34.61261        0.01091        
4.79257         4.80511         0.01254        
15.78131        15.77069        0.01062        
8.09048         8.10344         0.01296        
13.64040        13.65289        0.01248        
-25.19108       -25.17604       0.01504        
-4.49887        -4.48003        0.01884        
-3.17514        -3.17586        0.00072        
-13.46716       -13.47598       0.00881        
13.10410        13.10214        0.00196        
-27.53101       -27.53555       0.00454        
15.50365        15.51363        0.00998        
-6.82084        -6.83303        0.01219        
14.65034        14.65709        0.00675        
-4.25516        -4.25392        0.00124        
-16.92714       -16.92116       0.00599        
-1.61312        -1.62023        0.00711        
0.42478         0.42148         0.00329        
-5.76520        -5.78485        0.01964        
-10.44653       -10.44172       0.00481        
28.78991        28.76996        0.01995        
-11.27654       -11.25409       0.02245        
35.49050        35.50177        0.01127        
18.66942        18.66651        0.00291        
12.98354        12.96617        0.01737        
6.68229         6.67643         0.00586        
16.42423        16.42428        0.00005        
-15.07749       -15.06689       0.01061        
45.85297        45.87274        0.01976        
-1.12796        -1.12999        0.00203        
-2.81579        -2.81555        0.00024        
10.10732        10.12579        0.01847        
-12.62091       -12.63313       0.01221        
33.41521        33.41939        0.00418        
-95.69288       -95.72372       0.03084        
39.95092        39.98440        0.03347        
29.43642        29.42795        0.00847        
-35.73271       -35.73904       0.00633        
-2.00273        -1.99993        0.00280        
66.99041        67.00034        0.00994        
-68.00225       -67.98237       0.01988        
-3.13124        -3.15149        0.02025        
2.31455         2.31095         0.00360        
19.47526        19.46443        0.01083        
-124.21780      -124.21156      0.00624        
-17.08789       -17.10762       0.01973        
-39.20342       -39.20859       0.00517        
27.42326        27.43840        0.01514        
51.49676        51.49032        0.00645        
-24.22941       -24.22879       0.00062        
-242.22198      -242.18802      0.03396        
13.50907        13.50555        0.00352        
-34.78064       -34.81203       0.03140        
227.59460       227.62055       0.02595        
-4.81472        -4.80681        0.00791        
55.24133        55.24033        0.00100        
33.35534        33.35701        0.00167        
12.80765        12.81673        0.00908        
14.39318        14.40915        0.01596        
-46.84380       -46.81069       0.03311        
161.95283       161.92757       0.02526        
-252.44177      -252.45926      0.01749        
55.44098        55.43194        0.00905        
-43.34021       -43.32498       0.01524        
-0.56050        -0.54429        0.01621        
28.41688        28.42373        0.00685        
24.33224        24.31658        0.01566        
-27.39792       -27.41803       0.02011        
52.29134        52.27529        0.01605        
79.15423        79.12748        0.02676        
-2.73287        -2.74852        0.01565        
87.66852        87.65995        0.00857        
-2.66877        -2.66565        0.00313        
-1.82990        -1.83731        0.00741        
-173.46225      -173.45570      0.00654        
11.16654        11.18822        0.02168        
-5.51174        -5.51433        0.00259        
-0.59023        -0.59289        0.00266        
2.74029         2.73831         0.00198        
-0.59023        -0.59289        0.00266        
4.24195         4.24106         0.00089        
7.56955         7.56911         0.00043        
2.74029         2.73831         0.00198        
7.56955         7.56911         0.00043        
10.98136        10.97873        0.00264        
-9.75708        -9.75431        0.00277        
-4.83325        -4.83299        0.00026        
0.00000         0.00000         0.00000        
-4.83325        -4.83299        0.00026        
0.00000         0.00000         0.00000        
4.83325         4.83299         0.00026        
0.00000         0.00000         0.00000        
4.83325         4.83299         0.00026        
9.75708         9.75431         0.00277        
-10.98136       -10.97873       0.00264        
-7.56955        -7.56911        0.00043        
-2.74029        -2.73831        0.00198        
-7.56955        -7.56911        0.00043        
-4.24195        -4.24106        0.00089        
0.59023         0.59289         0.00266        
-2.74029        -2.73831        0.00198        
0.59023         0.59289         0.00266        
5.51174         5.51433         0.00259        
-8.22018        -8.22859        0.00841        
3.98210         3.98470         0.00260        
13.58983        13.63216        0.04233        
-0.50815        -0.51115        0.00300        
-4.68875        -4.74141        0.05266        
13.46813        13.43423        0.03389        
2.99547         3.00191         0.00645        
6.79010         6.79342         0.00333        
9.27630         9.25991         0.01639        
-17.68254       -17.65872       0.02383        
-4.62632        -4.60368        0.02264        
-4.09989        -4.11956        0.01967        
-6.07337        -6.13463        0.06127        
2.69968         2.73950         0.03982        
15.45036        15.49800        0.04764        
1.80891         1.78525         0.02367        
-8.17059        -8.18646        0.01587        
5.90881         5.90463         0.00418        
-13.43640       -13.45304       0.01663        
-11.86880       -11.90004       0.03123        
-2.13070        -2.14494        0.01424        
-3.73698        -3.69249        0.04449        
-6.79763        -6.82520        0.02757        
3.48613         3.52070         0.03457        
3.01624         3.05755         0.04131        
2.45890         2.48128         0.02238        
7.10936         7.10665         0.00271        
-14.97831       -14.99762       0.01931        
-5.45314        -5.48161        0.02848        
-8.13317        -8.12602        0.00715        
2.20641         2.22744         0.02103        
27.98416        27.99940        0.01524        
30.46152        30.48473        0.02321        
-18.93719       -18.95698       0.01979        
16.53575        16.51676        0.01899        
27.77276        27.80286        0.03011        
-6.61457        -6.58618        0.02839        
-4.30004        -4.28043        0.01961        
-19.71414       -19.71661       0.00247        
-24.21988       -24.24896       0.02908        
55.65516        55.67868        0.02352        
30.72051        30.72047        0.00004        
-8.66965        -8.68682        0.01717        
-24.58779       -24.59109       0.00330        
10.90500        10.89959        0.00541        
-10.49892       -10.50294       0.00402        
-15.40614       -15.40088       0.00527        
-24.29455       -24.34308       0.04853        
-26.53047       -26.56254       0.03207        
-7.24506        -7.26072        0.01566        
-0.27137        -0.24987        0.02150        
1.61520         1.64117         0.02597        
0.80485         0.79601         0.00884        
15.19307        15.22524        0.03217        
2.78592         2.78772         0.00180        
-15.81377       -15.84024       0.02647        
1.84574         1.83100         0.01474        
-54.73087       -54.73142       0.00055        
-7.60301        -7.57396        0.02905        
61.84445        61.80334        0.04111        
25.02586        25.03816        0.01230        
26.82377        26.78774        0.03603        
7.47063         7.47581         0.00518        
61.81198        61.77895        0.03303        
-20.78107       -20.80247       0.02141        
9.93764         9.96714         0.02950        
4.05929         4.05507         0.00422        
-60.97580       -60.98339       0.00760        
-17.87914       -17.87109       0.00805        
-27.97022       -27.94165       0.02857        
53.20209        53.19283        0.00926        
2.36053         2.39259         0.03206        
-3.19483        -3.16965        0.02518        
-4.40193        -4.40045        0.00148        
11.97514        11.98502        0.00988        
-8.49296        -8.49700        0.00404        
48.33664        48.31703        0.01961        
18.36124        18.36289        0.00165        
-116.55811      -116.53735      0.02076        
11.74652        11.75204        0.00552        
-9.18576        -9.17867        0.00709        
-53.15596       -53.13771       0.01825        
-36.44956       -36.43515       0.01441        
-41.17554       -41.31404       0.13850        
8.41325         8.40212         0.01113        
0.21787         0.22408         0.00621        
169.30042       169.26170       0.03872        
-16.08949       -16.11594       0.02646        
-3.63581        -3.62478        0.01102        
59.10395        59.09606        0.00789        
56.15619        56.16579        0.00960        
8.05475         8.04715         0.00761        
-93.61160       -93.40485       0.20675        
-11.72851       -11.72230       0.00622        
-11.75615       -11.76837       0.01222        
-103.21572      -103.23545      0.01973        
30.33450        30.31818        0.01632        
-49.99437       -50.00344       0.00907        
236.97040       237.01450       0.04410        
1.51639         1.52830         0.01191        
-15.84437       -15.82531       0.01906        
61.18183        61.16297        0.01886        
6.37443         6.36900         0.00543        
73.82556        73.80144        0.02412        
-36.43606       -36.46501       0.02896        
-87.06293       -87.05954       0.00339        
-110.61592      -110.63679      0.02087        
-40.67755       -40.64262       0.03493        
-6.14592        -6.14871        0.00279        
-0.33234        -0.32966        0.00268        
2.71681         2.72235         0.00553        
-0.33234        -0.32966        0.00268        
5.27443         5.27499         0.00056        
8.31269         8.31582         0.00313        
2.71681         2.72235         0.00553        
8.31269         8.31582         0.00313        
11.54334        11.55075        0.00741        
-11.42998       -11.42776       0.00223        
-5.60672        -5.60401        0.00270        
0.00000         0.00000         0.00000        
-5.60672        -5.60401        0.00270        
0.00000         0.00000         0.00000        
5.60672         5.60401         0.00270        
0.00000         0.00000         0.00000        
5.60672         5.60401         0.00270        
11.42998        11.42776        0.00223        
-11.54334       -11.55075       0.00741        
-8.31269        -8.31582        0.00313        
-2.71681        -2.72235        0.00553        
-8.31269        -8.31582        0.00313        
-5.27443        -5.27499        0.00056        
0.33234         0.32966         0.00268        
-2.71681        -2.72235        0.00553        
0.33234         0.32966         0.00268        
6.14592         6.14871         0.00279        
-3.10436        -3.10079        0.00358        
-7.93508        -7.94094        0.00586        
1.43841         1.43018         0.00823        
-2.60342        -2.58540        0.01801        
14.56145        14.54191        0.01954        
4.76165         4.74331         0.01834        
-0.07178        -0.05068        0.02110        
4.69863         4.69897         0.00034        
17.10152        17.08441        0.01711        
-6.99169        -6.98071        0.01098        
-4.52504        -4.50168        0.02337        
-0.73189        -0.73147        0.00041        
-3.93414        -3.92337        0.01078        
-7.52584        -7.51424        0.01160        
4.30977         4.29738         0.01239        
8.39336         8.35988         0.03348        
4.22394         4.21029         0.01365        
16.23461        16.22691        0.00770        
-12.27215       -12.24791       0.02424        
-2.46480        -2.45715        0.00765        
-1.23756        -1.22609        0.01147        
-15.68917       -15.67881       0.01036        
-5.53505        -5.53715        0.00210        
-1.76892        -1.78219        0.01326        
1.25646         1.26692         0.01046        
-4.30681        -4.31840        0.01158        
3.71790         3.71680         0.00110        
-4.96251        -4.96798        0.00547        
-12.72305       -12.71632       0.00672        
18.36791        18.37169        0.00379        
-0.91369        -0.91625        0.00256        
13.36322        13.35208        0.01115        
26.72035        26.73752        0.01717        
-16.13128       -16.14449       0.01321        
30.26867        30.26788        0.00079        
18.20210        18.17923        0.02288        
-8.54133        -8.53500        0.00633        
-22.92295       -22.91482       0.00812        
-1.64506        -1.64472        0.00035        
-11.39721       -11.36415       0.03306        
-15.09830       -15.09168       0.00663        
18.99590        18.98514        0.01076        
2.23497         2.23158         0.00339        
-6.52812        -6.54683        0.01870        
5.35656         5.35334         0.00322        
-19.43946       -19.44921       0.00975        
-57.16120       -57.16450       0.00330        
22.16419        22.16288        0.00131        
15.17977        15.20862        0.02884        
2.89876         2.91844         0.01969        
11.81118        11.79636        0.01482        
-3.96030        -3.95201        0.00828        
-1.90934        -1.91252        0.00318        
-2.22979        -2.24429        0.01449        
-81.91685       -81.90616       0.01069        
32.63271        32.62385        0.00886        
5.10959         5.10369         0.00590        
22.99943        22.99323        0.00620        
10.67468        10.66520        0.00948        
41.63462        41.65364        0.01901        
-0.82186        -0.83601        0.01415        
11.01667        11.01415        0.00253        
23.64010        23.62735        0.01276        
-1.29759        -1.28871        0.00888        
-2.14472        -2.13002        0.01470        
-31.11609       -31.13778       0.02169        
-63.04756       -63.06422       0.01667        
28.98336        29.00974        0.02638        
-17.99125       -18.00678       0.01553        
51.96015        51.95636        0.00379        
-5.87261        -5.89022        0.01761        
11.74209        11.72508        0.01701        
-4.22653        -4.21801        0.00852        
-12.13175       -12.14135       0.00961        
-21.16889       -21.16046       0.00843        
-73.52005       -73.50980       0.01025        
-4.19229        -4.18220        0.01009        
21.72630        21.72631        0.00001        
54.46100        54.47455        0.01355        
-15.16362       -15.16294       0.00068        
18.03094        18.06150        0.03056        
-1.22126        -1.23290        0.01165        
-3.27742        -3.27466        0.00276        
3.78310         3.76495         0.01815        
-25.28857       -25.27097       0.01760        
-115.68854      -115.60679      0.08175        
24.29797        24.31521        0.01724        
-44.19480       -44.18339       0.01141        
212.14929       212.08794       0.06135        
121.71919       121.73978       0.02059        
15.47379        15.46448        0.00931        
-121.75511      -121.76021      0.00510        
102.77760       102.76959       0.00801        
-18.65032       -18.66443       0.01411        
-29.38980       -29.39552       0.00572        
-7.58426        -7.56138        0.02289        
-7.39434        -7.40108        0.00674        
-47.88195       -47.90262       0.02067        
17.02635        17.03356        0.00721        
-29.49212       -29.50316       0.01104        
-54.74957       -54.74875       0.00082        
10.39954        10.39118        0.00836        
10.93535        10.95168        0.01633        
5.67242         5.68968         0.01726        
4.11548         4.10121         0.01427        
-18.56288       -18.58497       0.02209        
8.47031         8.47994         0.00964        
-11.68944       -11.69837       0.00893        
103.43713       103.44280       0.00567        
41.98446        41.98396        0.00050        
-57.56792       -57.57806       0.01015        
123.23222       123.23132       0.00091        
61.78068        61.77504        0.00564        
0.00000         0.00000         0.00000        
218.51557       218.54424       0.02868        
119.34540       119.35547       0.01007        
57.56792        57.57806        0.01015        
41.98446        41.98396        0.00050        
-19.81099       -19.81221       0.00122        
-119.34540      -119.35547      0.01007        
61.78068        61.77504        0.00564        
0.00000         0.00000         0.00000        
-61.78068       -61.77504       0.00564        
119.34540       119.35547       0.01007        
19.81099        19.81221        0.00122        
-41.98446       -41.98396       0.00050        
-57.56792       -57.57806       0.01015        
-119.34540      -119.35547      0.01007        
-218.51557      -218.54424      0.02868        
0.00000         0.00000         0.00000        
-61.78068       -61.77504       0.00564        
-123.23222      -123.23132      0.00091        
57.56792        57.57806        0.01015        
-41.98446       -41.98396       0.00050        
-103.43713      -103.44280      0.00567        
146.58194       146.62280       0.04086        
69.87520        69.84924        0.02596        
-4.85552        -4.87592        0.02040        
81.54251        81.54054        0.00197        
59.35142        59.33626        0.01516        
-1.74756        -1.76101        0.01346        
202.29107       202.32125       0.03018        
88.77372        88.76132        0.01241        
33.67792        33.69438        0.01646        
108.80977       108.82494       0.01517        
-99.56253       -99.54673       0.01580        
-180.45893      -180.47261      0.01367        
70.61422        70.60273        0.01149        
0.92921         0.92115         0.00806        
-70.70099       -70.70062       0.00036        
80.01116        80.01421        0.00305        
-5.06273        -5.05288        0.00985        
-10.63966       -10.63163       0.00803        
-163.79415      -163.84448      0.05033        
-132.74739      -132.70339      0.04401        
-204.26870      -204.26208      0.00662        
80.90252        80.91971        0.01719        
-58.50056       -58.49003       0.01053        
-131.45077      -131.48003      0.02926        
28.75689        28.76105        0.00416        
49.98904        49.99601        0.00697        
-38.31708       -38.34417       0.02708        
29.77268        29.77050        0.00218        
10.19228        10.18960        0.00267        
-16.92594       -16.92373       0.00221        
39.26496        39.26725        0.00229        
19.68812        19.69090        0.00278        
0.00000         0.00000         0.00000        
63.60756        63.60443        0.00313        
36.61525        36.61654        0.00129        
16.92594        16.92373        0.00221        
10.19228        10.18960        0.00267        
-9.50179        -9.50681        0.00502        
-36.61525       -36.61654       0.00129        
19.68812        19.69090        0.00278        
0.00000         0.00000         0.00000        
-19.68812       -19.69090       0.00278        
36.61525        36.61654        0.00129        
9.50179         9.50681         0.00502        
-10.19228       -10.18960       0.00267        
-16.92594       -16.92373       0.00221        
-36.61525       -36.61654       0.00129        
-63.60756       -63.60443       0.00313        
0.00000         0.00000         0.00000        
-19.68812       -19.69090       0.00278        
-39.26496       -39.26725       0.00229        
16.92594        16.92373        0.00221        
-10.19228       -10.18960       0.00267        
-29.77268       -29.77050       0.00218        
17.56629        17.56607        0.00023        
26.64544        26.64512        0.00032        
-14.04022       -14.04422       0.00400        
30.84816        30.86322        0.01507        
17.91620        17.92810        0.01191        
9.61242         9.62290         0.01048        
90.95847        90.97723        0.01876        
36.16252        36.17896        0.01644        
0.51921         0.50833         0.01087        
-27.56160       -27.57031       0.00871        
-22.61404       -22.61144       0.00260        
-25.40900       -25.42068       0.01168        
0.39585         0.39647         0.00062        
6.57190         6.57405         0.00215        
-6.14895        -6.15776        0.00881        
24.28232        24.29247        0.01015        
3.20191         3.20751         0.00560        
0.99761         0.99289         0.00472        
-6.93095        -6.92938        0.00157        
-52.97274       -52.96837       0.00437        
-88.37743       -88.38422       0.00679        
29.76065        29.76761        0.00696        
-15.34099       -15.35112       0.01013        
-62.48073       -62.49827       0.01754        
23.86918        23.86277        0.00641        
9.10927         9.10841         0.00086        
-6.54073        -6.55633        0.01560        
36.71912        36.71486        0.00426        
-7.79701        -7.78640        0.01062        
12.91969        12.92618        0.00649        
93.80292        93.78818        0.01474        
-6.79949        -6.79823        0.00126        
-64.83844       -64.84839       0.00995        
82.74791        82.76296        0.01505        
43.51604        43.49475        0.02129        
-12.85841       -12.84476       0.01365        
-16.28838       -16.27885       0.00954        
18.61016        18.61564        0.00548        
