# Reference      Predicted      Error          #atoms         
-195.77020      -196.00896      0.23876         64.00000       
-195.14824      -195.51276      0.36452         64.00000       
-195.13995      -195.19991      0.05995         64.00000       
-193.68472      -193.29232      0.39239         64.00000       
-196.22341      -196.68597      0.46256         64.00000       
-197.21659      -197.03141      0.18518         64.00000       
-192.88404      -193.00743      0.12339         64.00000       
-195.76302      -195.85195      0.08893         64.00000       
-193.48329      -193.97554      0.49226         64.00000       
-196.59108      -196.63403      0.04295         64.00000       
-195.83079      -196.10869      0.27790         64.00000       
-197.21964      -196.82992      0.38971         64.00000       
-194.89227      -194.84822      0.04405         64.00000       
-194.62218      -194.51075      0.11143         64.00000       
-196.47107      -196.14204      0.32903         64.00000       
-197.37355      -197.13692      0.23663         64.00000       
-194.53626      -194.77707      0.24081         64.00000       
-197.61188      -197.58822      0.02366         64.00000       
-193.26416      -193.17358      0.09059         64.00000       
-194.78586      -194.72852      0.05734         64.00000       
-195.70523      -195.92908      0.22385         64.00000       
-195.89639      -195.69926      0.19713         64.00000       
-197.39050      -197.26524      0.12526         64.00000       
-195.71346      -195.73452      0.02106         64.00000       
-195.31717      -195.12076      0.19641         64.00000       
-197.35114      -196.92099      0.43015         64.00000       
-194.36471      -194.75240      0.38770         64.00000       
-195.77927      -195.94400      0.16473         64.00000       
-194.72305      -194.44629      0.27675         64.00000       
-192.76653      -192.75697      0.00956         64.00000       
-193.61918      -193.80517      0.18599         64.00000       
-195.16453      -194.76550      0.39903         64.00000       
-196.20669      -196.21466      0.00797         64.00000       
-193.63202      -193.38996      0.24206         64.00000       
-193.89658      -193.70794      0.18864         64.00000       
-192.98007      -193.15219      0.17212         64.00000       
-194.41476      -194.50829      0.09353         64.00000       
-195.36624      -195.43156      0.06532         64.00000       
-194.80572      -194.55302      0.25271         64.00000       
-196.40381      -196.18141      0.22240         64.00000       
-195.66689      -195.87549      0.20861         64.00000       
-193.15311      -193.44802      0.29491         64.00000       
-194.41818      -194.73460      0.31642         64.00000       
-196.09670      -196.19392      0.09722         64.00000       
-196.73647      -196.73957      0.00310         64.00000       
-193.47050      -193.28035      0.19015         64.00000       
-195.39163      -195.25882      0.13281         64.00000       
-195.14695      -195.05528      0.09167         64.00000       
-195.09921      -195.00164      0.09757         64.00000       
-195.89789      -195.64875      0.24913         64.00000       
-192.64185      -192.54460      0.09725         64.00000       
-195.06730      -195.12151      0.05421         64.00000       
-197.86909      -197.85649      0.01260         64.00000       
-194.39876      -194.05984      0.33892         64.00000       
-194.78148      -194.65665      0.12483         64.00000       
-196.15513      -196.25182      0.09669         64.00000       
-196.95364      -196.64517      0.30847         64.00000       
-194.77897      -194.19101      0.58795         64.00000       
-196.32303      -196.32284      0.00018         64.00000       
-197.13917      -197.42517      0.28600         64.00000       
-194.71653      -194.76183      0.04530         64.00000       
-194.95534      -194.75097      0.20437         64.00000       
-206.02106      -206.14721      0.12615         64.00000       
-207.45369      -207.29001      0.16368         64.00000       
-205.61307      -205.65979      0.04673         64.00000       
-198.82534      -198.62352      0.20182         64.00000       
-209.77764      -209.88467      0.10703         64.00000       
-208.01876      -207.94100      0.07777         64.00000       
-207.25536      -207.33082      0.07545         64.00000       
-210.35477      -210.16448      0.19028         64.00000       
-206.35299      -206.45133      0.09835         64.00000       
-201.59134      -201.53770      0.05364         64.00000       
-206.26690      -206.13823      0.12868         64.00000       
-204.96302      -205.09647      0.13345         64.00000       
-208.11417      -208.06006      0.05411         64.00000       
