# Reference      Predicted      Error          #atoms         
4048.99086      4065.56898      16.57812        64.00000       
1874.72663      1886.39616      11.66953        64.00000       
1830.05069      1840.91232      10.86163        64.00000       
2082.24055      2092.34594      10.10539        64.00000       
1034.32635      1042.91985      8.59350         64.00000       
1125.38098      1134.85765      9.47667         64.00000       
1178.86667      1184.49363      5.62696         64.00000       
619.28520       610.51181       8.77339         64.00000       
681.37942       675.61343       5.76599         64.00000       
657.26799       649.86804       7.39995         64.00000       
412.45319       397.48115       14.97204        64.00000       
419.08674       404.56574       14.52100        64.00000       
442.91134       429.14572       13.76562        64.00000       
310.93085       302.39243       8.53842         64.00000       
323.41504       314.18751       9.22753         64.00000       
347.69572       338.36066       9.33506         64.00000       
264.48012       262.14051       2.33960         64.00000       
271.16426       268.41091       2.75335         64.00000       
286.17720       282.77430       3.40290         64.00000       
247.86817       250.08118       2.21301         64.00000       
251.84074       253.76937       1.92863         64.00000       
264.90509       265.94759       1.04249         64.00000       
# MSE = 1.56163E+03
# Maxerror = 3.46828E+02
