# Reference      Predicted      Error          #atoms         
-34.72872       -34.60283       0.12589         8.00000        
-26.44203       -26.37087       0.07115         8.00000        
-35.67786       -35.57358       0.10429         8.00000        
-34.61311       -34.42807       0.18504         8.00000        
-34.21643       -34.04048       0.17595         8.00000        
-29.79092       -29.67966       0.11125         8.00000        
-28.23430       -28.14366       0.09064         8.00000        
-33.34759       -33.26251       0.08508         8.00000        
-24.39003       -24.38210       0.00793         8.00000        
-35.26291       -35.15050       0.11241         8.00000        
-36.19234       -36.10937       0.08298         8.00000        
-35.86142       -35.82553       0.03589         8.00000        
-19.77363       -19.86722       0.09360         8.00000        
-35.23592       -35.23177       0.00416         8.00000        
-31.11343       -31.32141       0.20798         8.00000        
-35.10330       -35.13922       0.03592         8.00000        
-35.20388       -35.20931       0.00543         8.00000        
-31.90953       -31.98565       0.07612         8.00000        
-31.61341       -31.74029       0.12688         8.00000        
-30.86416       -30.96051       0.09635         8.00000        
-34.45644       -34.51183       0.05540         8.00000        
-33.79849       -33.80034       0.00184         8.00000        
-34.14734       -34.16109       0.01375         8.00000        
-32.78154       -32.84297       0.06143         8.00000        
-35.23592       -35.23177       0.00416         8.00000        
-34.94085       -35.02010       0.07925         8.00000        
-30.59900       -30.95875       0.35975         8.00000        
-34.83916       -34.91022       0.07106         8.00000        
-35.19155       -35.20140       0.00984         8.00000        
-33.49562       -33.56214       0.06652         8.00000        
-24.54982       -24.59885       0.04903         8.00000        
-34.51114       -34.58685       0.07571         8.00000        
-33.41482       -33.41563       0.00081         8.00000        
-33.00077       -33.00552       0.00475         8.00000        
-28.17687       -28.12687       0.05000         8.00000        
-26.49307       -26.45279       0.04028         8.00000        
-32.09648       -32.16462       0.06814         8.00000        
-32.55959       -32.58637       0.02678         8.00000        
-22.31976       -22.37429       0.05454         8.00000        
-34.06756       -34.14029       0.07273         8.00000        
-35.06278       -35.10677       0.04398         8.00000        
-34.72331       -34.80442       0.08111         8.00000        
-29.62684       -29.64588       0.01904         8.00000        
-71.03275       -70.89230       0.14045         16.00000       
-66.13735       -66.08683       0.05053         16.00000       
-70.78834       -70.60873       0.17960         16.00000       
-64.96235       -64.87708       0.08527         16.00000       
-60.90497       -60.89298       0.01199         16.00000       
-69.03306       -69.18710       0.15404         16.00000       
-67.85746       -68.07967       0.22221         16.00000       
-69.70405       -69.66612       0.03793         16.00000       
-67.68812       -67.80626       0.11814         16.00000       
-70.71373       -70.60562       0.10810         16.00000       
-70.09325       -70.01328       0.07997         16.00000       
# MSE = 1.26221E-02
# Maxerror = 3.59745E-01
