# Reference      Predicted      Error          
-0.41707        0.26173         0.67880        
-4.39270        -4.57075        0.17805        
-0.96543        -1.41746        0.45203        
1.76597         1.79827         0.03230        
0.02430         -0.22836        0.25266        
0.75348         1.20854         0.45506        
-1.37455        -1.57532        0.20078        
-0.90177        -0.83807        0.06370        
-0.32313        -0.49406        0.17093        
1.31122         1.32773         0.01651        
1.71070         1.44203         0.26867        
1.20711         0.74231         0.46480        
-0.81135        -0.75832        0.05302        
-1.82392        -1.55203        0.27189        
0.54400         0.52416         0.01984        
0.31616         0.85862         0.54246        
-0.19994        -0.01868        0.18127        
3.58315         3.50615         0.07699        
-2.47169        -2.43373        0.03796        
-0.79078        -0.92167        0.13088        
0.26484         0.51245         0.24762        
2.67603         2.34969         0.32633        
0.32323         0.08068         0.24255        
1.31187         1.33030         0.01843        
-1.22206        -1.34880        0.12675        
1.33136         1.10176         0.22960        
0.62601         0.83127         0.20526        
1.17348         1.22530         0.05182        
-1.67055        -1.32232        0.34823        
-2.78693        -2.47255        0.31438        
0.08982         0.33220         0.24239        
-1.21938        -1.71473        0.49535        
-4.45669        -4.72077        0.26408        
-0.35493        0.14727         0.50220        
-0.58789        -0.50294        0.08496        
-0.26537        -0.21253        0.05284        
1.38889         1.30654         0.08235        
3.40307         3.26806         0.13501        
-1.25412        -1.16660        0.08752        
0.32007         0.32809         0.00801        
3.62473         3.30927         0.31546        
-1.69963        -1.69811        0.00152        
-0.00968        0.11768         0.12735        
2.25422         2.19319         0.06103        
1.96588         1.50440         0.46149        
-0.24618        -0.36399        0.11781        
0.71230         0.29640         0.41590        
0.75277         0.69403         0.05874        
-0.98038        -0.68587        0.29451        
-2.13362        -2.10308        0.03054        
1.28818         1.50881         0.22063        
0.40497         0.20150         0.20346        
-0.10752        -0.07126        0.03626        
-1.44261        -1.69238        0.24977        
0.47776         0.94505         0.46729        
0.96472         1.06105         0.09633        
2.66169         2.94462         0.28292        
1.99751         1.97209         0.02542        
-4.07448        -3.73876        0.33571        
0.35488         0.51035         0.15547        
1.07685         0.80954         0.26731        
-1.70579        -1.77467        0.06888        
-1.01140        -0.99295        0.01845        
-3.42066        -3.32467        0.09598        
1.60503         1.66556         0.06053        
-1.58072        -1.36525        0.21547        
0.84382         0.15345         0.69037        
-2.24990        -2.01936        0.23054        
-0.37272        -0.23690        0.13582        
0.98402         1.01878         0.03476        
-3.71035        -3.25019        0.46016        
2.41167         2.53595         0.12428        
0.90045         0.67764         0.22281        
-2.22073        -1.98951        0.23122        
-0.65396        -0.32167        0.33229        
1.10697         0.87256         0.23440        
2.07428         1.74735         0.32693        
0.25907         0.15038         0.10869        
-0.45357        -1.06856        0.61499        
-0.79159        -0.28361        0.50797        
-0.86871        -0.62439        0.24432        
2.25016         2.56422         0.31406        
1.50405         1.33635         0.16770        
-1.08273        -1.22410        0.14137        
0.81693         1.40422         0.58729        
-1.14048        -1.33474        0.19426        
-3.27110        -3.27817        0.00707        
1.90792         1.78024         0.12768        
0.64772         0.40362         0.24409        
3.35337         3.80263         0.44926        
-0.34091        -0.75835        0.41744        
-0.93670        -1.00490        0.06819        
0.38722         0.65325         0.26603        
-0.74359        -0.74552        0.00192        
1.98158         2.02696         0.04538        
-2.55850        -2.78370        0.22520        
-0.08104        0.13710         0.21814        
1.20020         0.83374         0.36646        
-0.59770        -0.55620        0.04150        
-1.60224        -1.83670        0.23446        
0.54447         0.38710         0.15737        
-0.29214        -0.25303        0.03912        
3.45177         3.80844         0.35667        
-2.07111        -2.33897        0.26786        
3.91196         3.90276         0.00919        
0.39800         0.17470         0.22330        
2.90632         2.54078         0.36554        
1.35913         1.07068         0.28845        
-1.94795        -2.20076        0.25280        
3.94644         3.86465         0.08178        
1.03099         1.17235         0.14136        
0.12011         0.40480         0.28470        
-0.38215        0.10630         0.48845        
-0.23464        -0.06321        0.17143        
0.63602         1.20753         0.57152        
-1.42009        -1.16249        0.25760        
-0.10698        -0.50040        0.39341        
-0.78440        -1.15289        0.36849        
-0.40148        -0.21059        0.19089        
0.57345         0.78323         0.20978        
0.03253         0.43614         0.40361        
0.42139         0.22719         0.19420        
1.50244         1.64780         0.14536        
3.99554         3.99647         0.00093        
-3.45382        -3.57695        0.12313        
-1.41321        -1.51717        0.10396        
2.25725         2.12839         0.12887        
-4.55682        -4.65235        0.09552        
0.61362         0.63742         0.02380        
-4.99632        -5.55333        0.55701        
-1.50698        -1.53601        0.02903        
-1.42475        -1.28207        0.14268        
-0.17443        0.29295         0.46738        
-2.28179        -2.65540        0.37361        
0.22095         0.39177         0.17082        
-0.09538        -0.19033        0.09495        
0.58274         0.55289         0.02984        
-0.15808        0.06229         0.22037        
-0.48457        -0.88416        0.39959        
-2.05380        -1.67367        0.38013        
2.33325         2.18005         0.15320        
0.31551         0.36203         0.04652        
-2.61367        -2.77577        0.16209        
1.20833         1.22055         0.01221        
0.30999         0.12540         0.18460        
1.18450         1.00478         0.17972        
0.70637         1.04575         0.33938        
0.53013         0.54788         0.01775        
-2.53802        -2.48404        0.05398        
-0.29558        -0.14004        0.15554        
-0.21875        -0.49813        0.27938        
-1.22761        -1.31762        0.09001        
1.44127         1.15947         0.28180        
0.63351         0.80638         0.17286        
1.15964         1.63222         0.47258        
-0.46989        -0.58765        0.11776        
-1.08014        -1.32005        0.23990        
-0.77898        -0.82127        0.04229        
-1.57997        -1.75362        0.17364        
-0.04041        0.39854         0.43895        
-2.85689        -2.89056        0.03366        
1.98424         1.73651         0.24774        
0.76845         0.40062         0.36783        
0.96739         1.39077         0.42338        
1.34037         1.40281         0.06244        
0.80512         0.91622         0.11110        
6.21843         5.77358         0.44486        
-2.34980        -2.54770        0.19790        
-0.30436        -0.46770        0.16334        
-0.87242        -1.09355        0.22113        
2.22996         1.38108         0.84888        
1.71889         1.17887         0.54001        
-0.02816        -0.66549        0.63733        
4.30165         4.19372         0.10794        
0.05064         0.70601         0.65537        
4.33794         4.90736         0.56943        
0.03786         0.36478         0.32692        
3.63741         3.71932         0.08191        
5.99864         6.17924         0.18060        
2.33388         2.94255         0.60867        
-1.32553        -0.64102        0.68451        
-0.30968        -0.09721        0.21247        
2.50588         2.73045         0.22457        
5.21302         5.58933         0.37631        
0.85299         1.12745         0.27445        
1.35563         1.70492         0.34929        
-0.73063        -0.07627        0.65436        
2.13882         1.86065         0.27817        
-4.47287        -4.10806        0.36482        
-6.53819        -6.50808        0.03011        
-4.15127        -4.51550        0.36423        
-3.80236        -4.15512        0.35276        
-3.86598        -3.92286        0.05688        
-7.22713        -6.63018        0.59695        
-2.91727        -3.99321        1.07594        
-2.06320        -1.97179        0.09140        
1.23421         0.46616         0.76805        
-3.20700        -3.43174        0.22474        
2.63489         2.00201         0.63288        
1.04282         0.65640         0.38642        
-0.59233        0.08428         0.67661        
-3.40533        -2.91880        0.48653        
-0.66191        -0.56373        0.09818        
-1.69813        -1.77416        0.07603        
0.21038         -0.04118        0.25156        
1.65067         1.41921         0.23146        
-1.06408        -0.98868        0.07540        
-2.14436        -2.22772        0.08336        
1.12897         0.73397         0.39500        
-4.22025        -4.45339        0.23314        
0.10905         0.09649         0.01256        
-0.94380        -0.66048        0.28332        
-2.00076        -2.27667        0.27591        
0.52033         0.73710         0.21677        
2.09289         1.89647         0.19642        
0.09382         -0.29004        0.38387        
5.98768         5.67835         0.30933        
-0.54361        -0.63698        0.09338        
1.44389         1.57632         0.13242        
-0.39882        -0.12069        0.27813        
-3.12806        -2.86297        0.26509        
2.62525         2.80267         0.17741        
-1.57615        -1.37103        0.20512        
-0.67556        -0.07854        0.59702        
1.76380         1.56885         0.19494        
-1.84267        -2.12986        0.28720        
1.87003         1.98907         0.11904        
2.23509         2.04665         0.18844        
0.97107         1.30314         0.33207        
-1.48479        -1.19603        0.28876        
-7.86498        -7.32860        0.53638        
-4.39856        -4.44635        0.04779        
1.01145         0.68306         0.32839        
-2.25737        -2.30104        0.04368        
-2.14792        -2.45639        0.30847        
-0.17928        0.14844         0.32772        
1.66966         1.91265         0.24299        
1.91315         1.67423         0.23892        
4.12757         3.58703         0.54054        
-2.09271        -2.45112        0.35841        
-0.69892        -0.87782        0.17890        
0.57052         0.63295         0.06244        
-1.50944        -1.99471        0.48526        
0.49451         0.37590         0.11861        
-0.35699        -0.20304        0.15395        
-1.02886        -1.03038        0.00152        
2.68282         2.73165         0.04884        
-0.11575        -0.09610        0.01965        
0.81067         0.56851         0.24216        
4.76187         4.77446         0.01259        
-1.39234        -0.97300        0.41934        
-0.70417        -0.54566        0.15851        
-1.04908        -1.28159        0.23251        
2.11806         2.26336         0.14530        
5.01223         4.65444         0.35779        
-0.46492        -0.58835        0.12343        
0.97070         1.30189         0.33119        
-1.10375        -0.91757        0.18618        
-0.20892        0.32973         0.53865        
0.21282         0.30749         0.09467        
-0.47136        -0.16446        0.30691        
1.68928         1.71038         0.02110        
0.77171         0.88133         0.10963        
1.87938         1.84916         0.03021        
1.59574         1.67461         0.07887        
2.11278         1.64896         0.46382        
-1.06866        -0.55445        0.51422        
1.06520         1.28410         0.21889        
-0.88610        -1.40667        0.52056        
-0.52776        0.08710         0.61487        
0.64697         0.76981         0.12284        
-1.50611        -1.91644        0.41034        
-3.45961        -3.42980        0.02981        
-2.44056        -2.19400        0.24656        
2.80471         2.10801         0.69670        
-1.18285        -0.94818        0.23467        
1.41069         1.80887         0.39818        
1.97552         2.09917         0.12365        
0.25306         0.05627         0.19679        
-1.89826        -1.13207        0.76619        
-1.86949        -2.35917        0.48968        
-1.60611        -1.66762        0.06150        
-0.16936        -0.31323        0.14388        
-0.76130        -1.07930        0.31800        
1.35282         1.24558         0.10725        
-2.35983        -2.38696        0.02714        
-0.64886        -0.49164        0.15722        
3.48642         3.37029         0.11612        
1.90212         1.90420         0.00208        
0.36056         0.57721         0.21666        
0.28113         0.47186         0.19073        
0.22631         0.22679         0.00049        
-2.58132        -2.71981        0.13849        
0.84109         0.53602         0.30507        
0.85965         0.99263         0.13298        
0.36565         0.25409         0.11156        
11.00780        10.95573        0.05207        
-0.48714        -0.20553        0.28161        
-0.23835        -0.22008        0.01828        
0.18139         0.34568         0.16429        
0.24049         -0.02354        0.26403        
-0.48136        -0.35833        0.12303        
0.72107         0.60546         0.11560        
-1.27813        -0.89541        0.38271        
-0.27117        -0.35636        0.08518        
0.56432         0.89235         0.32803        
0.71170         1.03229         0.32059        
1.02384         0.61352         0.41032        
-4.67974        -4.52810        0.15164        
0.54577         0.68866         0.14289        
0.74071         0.41894         0.32176        
0.07476         -0.06430        0.13906        
0.68840         0.44906         0.23934        
0.19304         0.11738         0.07567        
0.94314         0.94509         0.00195        
-0.03257        -0.52961        0.49703        
-0.22111        -0.35261        0.13150        
-1.55853        -1.47017        0.08836        
0.10951         0.16424         0.05473        
-10.60806       -10.36480       0.24325        
-0.13261        -0.15500        0.02239        
-1.07223        -1.58887        0.51664        
-2.74819        -2.56209        0.18610        
4.62102         5.16740         0.54638        
-0.11163        -0.40981        0.29818        
0.32857         0.44206         0.11349        
0.77694         0.51301         0.26393        
-3.11248        -2.72393        0.38855        
0.08359         0.21330         0.12971        
-0.75816        -0.40335        0.35480        
-0.08206        0.21751         0.29956        
0.74785         1.25572         0.50787        
-3.01605        -2.42068        0.59537        
-2.72430        -2.82002        0.09572        
1.37428         1.31064         0.06364        
2.68275         1.88930         0.79346        
1.59492         1.41321         0.18171        
2.01768         1.65585         0.36182        
4.71254         4.02657         0.68597        
-1.10042        -1.36833        0.26791        
0.85365         0.42049         0.43316        
0.79004         1.20162         0.41158        
-1.46997        -1.45675        0.01322        
-4.64575        -4.36848        0.27727        
0.94396         0.81550         0.12846        
-2.96002        -2.74854        0.21148        
-1.54034        -1.86456        0.32423        
1.80070         1.52841         0.27229        
-1.48219        -1.39897        0.08322        
-5.38952        -4.80339        0.58613        
1.60806         1.67586         0.06780        
3.29089         3.21567         0.07522        
-2.51685        -2.72061        0.20376        
1.47105         1.86214         0.39109        
2.09951         2.00150         0.09801        
0.73372         0.98420         0.25048        
3.25661         2.98295         0.27365        
-0.04065        -0.08582        0.04518        
1.57925         1.65539         0.07614        
-1.37892        -1.87194        0.49302        
1.34592         1.24485         0.10107        
-0.36312        -0.74292        0.37980        
-0.65448        -0.77145        0.11697        
0.90292         0.86851         0.03440        
-0.56888        -0.69914        0.13026        
-0.36944        -0.49460        0.12517        
1.46908         1.15541         0.31367        
-1.35215        -1.19595        0.15620        
1.06519         0.98163         0.08355        
0.30642         0.58316         0.27673        
0.49371         0.45365         0.04006        
1.64750         1.96089         0.31339        
0.34584         0.56971         0.22387        
0.27788         0.66567         0.38780        
1.73274         1.78347         0.05073        
-0.62797        -0.27581        0.35216        
0.21238         0.43052         0.21814        
-0.13542        -0.14638        0.01096        
-0.56343        -0.31746        0.24597        
1.34350         1.15444         0.18905        
0.64270         0.86212         0.21942        
0.84310         1.01853         0.17543        
1.64175         1.44329         0.19845        
-2.35708        -2.60171        0.24463        
-0.35049        -0.32100        0.02949        
-3.13552        -3.24184        0.10632        
-2.34875        -2.10797        0.24078        
-0.69797        -0.96594        0.26797        
-0.69417        -0.80265        0.10848        
-0.25208        -0.27448        0.02240        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.83513         0.16651         0.66862        
0.83513         0.16650         0.66863        
0.83513         0.16641         0.66872        
-0.83513        -0.16633        0.66880        
-0.83513        -0.16650        0.66863        
-0.83513        -0.16658        0.66855        
1.51471         0.96831         0.54639        
1.51471         0.96841         0.54630        
1.51471         0.96836         0.54635        
-1.51471        -0.96836        0.54634        
-1.51471        -0.96831        0.54639        
-1.51471        -0.96841        0.54630        
-0.29708        -1.08540        0.78832        
-0.29708        -1.08542        0.78834        
-0.29708        -1.08549        0.78841        
0.29708         1.08550         0.78843        
0.29708         1.08539         0.78832        
0.29708         1.08541         0.78833        
-0.75208        -1.56710        0.81501        
-0.75208        -1.56708        0.81500        
-0.75208        -1.56689        0.81481        
0.75208         1.56670         0.81462        
0.75208         1.56709         0.81501        
0.75208         1.56728         0.81520        
1.55773         1.05358         0.50415        
1.55773         1.05355         0.50419        
1.55773         1.05364         0.50409        
-1.55773        -1.05364        0.50409        
-1.55773        -1.05354        0.50419        
-1.55773        -1.05358        0.50415        
1.62126         1.20488         0.41638        
1.62126         1.20490         0.41636        
1.62126         1.20488         0.41638        
-1.62126        -1.20487        0.41638        
-1.62126        -1.20490        0.41635        
-1.62126        -1.20487        0.41638        
1.67554         1.12417         0.55137        
1.67554         1.12415         0.55139        
1.67554         1.12416         0.55138        
-1.67554        -1.12416        0.55138        
-1.67554        -1.12416        0.55138        
-1.67554        -1.12416        0.55138        
1.36563         0.75554         0.61009        
1.36563         0.75545         0.61018        
1.36563         0.75552         0.61011        
-1.36563        -0.75551        0.61012        
-1.36563        -0.75554        0.61009        
-1.36563        -0.75546        0.61017        
1.66440         1.09206         0.57235        
1.66440         1.09206         0.57235        
1.66440         1.09206         0.57235        
-1.66440        -1.09205        0.57235        
-1.66440        -1.09205        0.57235        
-1.66440        -1.09206        0.57234        
1.53693         1.01103         0.52590        
1.53693         1.01103         0.52590        
1.53693         1.01108         0.52585        
-1.53693        -1.01104        0.52590        
-1.53693        -1.01103        0.52590        
-1.53693        -1.01107        0.52586        
-1.49084        -2.26818        0.77734        
-1.49084        -2.26809        0.77726        
-1.49084        -2.26817        0.77733        
1.49084         2.26828         0.77744        
1.49084         2.26806         0.77722        
1.49084         2.26810         0.77726        
1.66859         1.16430         0.50429        
1.66859         1.16430         0.50428        
1.66859         1.16430         0.50429        
-1.66859        -1.16429        0.50429        
-1.66859        -1.16430        0.50429        
-1.66859        -1.16431        0.50428        
1.67397         1.11612         0.55785        
1.67397         1.11613         0.55785        
1.67397         1.11612         0.55785        
-1.67397        -1.11613        0.55785        
-1.67397        -1.11612        0.55785        
-1.67397        -1.11613        0.55785        
1.24300         0.62609         0.61691        
1.24300         0.62619         0.61681        
1.24300         0.62608         0.61692        
-1.24300        -0.62608        0.61691        
-1.24300        -0.62608        0.61692        
-1.24300        -0.62619        0.61681        
1.65072         1.18835         0.46237        
1.65072         1.18836         0.46236        
1.65072         1.18838         0.46234        
-1.65072        -1.18836        0.46236        
-1.65072        -1.18837        0.46235        
-1.65072        -1.18837        0.46235        
0.68109         -0.00519        0.68628        
0.68109         -0.00525        0.68634        
0.68109         -0.00500        0.68609        
-0.68109        0.00500         0.68609        
-0.68109        0.00524         0.68634        
-0.68109        0.00519         0.68628        
-1.29049        -2.09307        0.80259        
-1.29049        -2.09262        0.80214        
-1.29049        -2.09287        0.80239        
1.29049         2.09296         0.80248        
1.29049         2.09299         0.80250        
1.29049         2.09262         0.80213        
-1.70297        -2.46111        0.75814        
-1.70297        -2.46111        0.75814        
-1.70297        -2.46150        0.75853        
1.70297         2.46151         0.75854        
1.70297         2.46115         0.75818        
1.70297         2.46106         0.75809        
1.64829         1.06796         0.58032        
1.64829         1.06796         0.58032        
1.64829         1.06796         0.58033        
-1.64829        -1.06796        0.58033        
-1.64829        -1.06796        0.58032        
-1.64829        -1.06796        0.58032        
1.66839         1.10007         0.56832        
1.66839         1.10007         0.56832        
1.66839         1.10007         0.56832        
-1.66839        -1.10007        0.56832        
-1.66839        -1.10007        0.56832        
-1.66839        -1.10007        0.56832        
0.97104         0.31560         0.65543        
0.97104         0.31566         0.65537        
0.97104         0.31556         0.65548        
-0.97104        -0.31563        0.65541        
-0.97104        -0.31566        0.65538        
-0.97104        -0.31553        0.65551        
1.32785         0.71281         0.61504        
1.32785         0.71292         0.61493        
1.32785         0.71296         0.61490        
-1.32785        -0.71292        0.61493        
-1.32785        -0.71281        0.61504        
-1.32785        -0.71295        0.61490        
1.09095         0.45716         0.63380        
1.09095         0.45711         0.63384        
1.09095         0.45713         0.63382        
-1.09095        -0.45719        0.63377        
-1.09095        -0.45710        0.63385        
-1.09095        -0.45711        0.63384        
1.67624         1.13219         0.54405        
1.67624         1.13219         0.54405        
1.67624         1.13220         0.54404        
-1.67624        -1.13218        0.54405        
-1.67624        -1.13219        0.54404        
-1.67624        -1.13220        0.54404        
1.03295         0.38784         0.64511        
1.03295         0.38764         0.64531        
1.03295         0.38774         0.64521        
-1.03295        -0.38779        0.64516        
-1.03295        -0.38779        0.64516        
-1.03295        -0.38764        0.64531        
1.28698         0.67035         0.61663        
1.28698         0.67035         0.61663        
1.28698         0.67026         0.61672        
-1.28698        -0.67030        0.61668        
-1.28698        -0.67035        0.61663        
-1.28698        -0.67030        0.61667        
0.90501         0.24132         0.66368        
0.90501         0.24147         0.66353        
0.90501         0.24146         0.66355        
-0.90501        -0.24140        0.66360        
-0.90501        -0.24132        0.66368        
-0.90501        -0.24152        0.66348        
1.66389         1.17232         0.49157        
1.66389         1.17232         0.49158        
1.66389         1.17231         0.49158        
-1.66389        -1.17233        0.49157        
-1.66389        -1.17232        0.49158        
-1.66389        -1.17231        0.49158        
-2.16500        -3.01303        0.84803        
-2.16500        -3.01316        0.84816        
-2.16500        -3.01238        0.84738        
2.16500         3.01234         0.84734        
2.16500         3.01320         0.84820        
2.16500         3.01303         0.84803        
1.64209         1.19640         0.44570        
1.64209         1.19638         0.44571        
1.64209         1.19638         0.44572        
-1.64209        -1.19639        0.44570        
-1.64209        -1.19638        0.44571        
-1.64209        -1.19638        0.44571        
1.67159         1.10811         0.56348        
1.67159         1.10811         0.56349        
1.67159         1.10811         0.56349        
-1.67159        -1.10811        0.56349        
-1.67159        -1.10811        0.56348        
-1.67159        -1.10810        0.56349        
1.65964         1.08404         0.57560        
1.65964         1.08403         0.57561        
1.65964         1.08404         0.57560        
-1.65964        -1.08403        0.57560        
-1.65964        -1.08404        0.57560        
-1.65964        -1.08403        0.57560        
1.43289         0.84056         0.59233        
1.43289         0.84057         0.59232        
1.43289         0.84069         0.59220        
-1.43289        -0.84065        0.59224        
-1.43289        -0.84057        0.59232        
-1.43289        -0.84060        0.59229        
0.20103         -0.54720        0.74823        
0.20103         -0.54719        0.74822        
0.20103         -0.54720        0.74823        
-0.20103        0.54719         0.74822        
-0.20103        0.54720         0.74824        
-0.20103        0.54719         0.74822        
0.08704         -0.66509        0.75213        
0.08704         -0.66483        0.75188        
0.08704         -0.66511        0.75215        
-0.08704        0.66498         0.75202        
-0.08704        0.66509         0.75213        
-0.08704        0.66496         0.75200        
0.76055         0.08710         0.67346        
0.76055         0.08714         0.67341        
0.76055         0.08704         0.67351        
-0.76055        -0.08699        0.67357        
-0.76055        -0.08715        0.67340        
-0.76055        -0.08715        0.67341        
-0.59182        -1.39882        0.80701        
-0.59182        -1.39883        0.80701        
-0.59182        -1.39897        0.80715        
0.59182         1.39897         0.80716        
0.59182         1.39883         0.80701        
0.59182         1.39882         0.80700        
1.57637         1.09606         0.48030        
1.57637         1.09616         0.48021        
1.57637         1.09608         0.48029        
-1.57637        -1.09609        0.48028        
-1.57637        -1.09606        0.48031        
-1.57637        -1.09615        0.48021        
1.59322         1.13879         0.45443        
1.59322         1.13870         0.45453        
1.59322         1.13864         0.45459        
-1.59322        -1.13868        0.45455        
-1.59322        -1.13879        0.45443        
-1.59322        -1.13866        0.45456        
-0.16165        -0.93321        0.77156        
-0.16165        -0.93332        0.77167        
-0.16165        -0.93314        0.77149        
0.16165         0.93315         0.77150        
0.16165         0.93330         0.77165        
0.16165         0.93322         0.77157        
1.60807         1.18066         0.42741        
1.60807         1.18066         0.42741        
1.60807         1.18069         0.42738        
-1.60807        -1.18069        0.42739        
-1.60807        -1.18066        0.42741        
-1.60807        -1.18067        0.42741        
1.65428         1.07601         0.57827        
1.65428         1.07600         0.57827        
1.65428         1.07600         0.57828        
-1.65428        -1.07601        0.57827        
-1.65428        -1.07600        0.57828        
-1.65428        -1.07600        0.57828        
-0.92163        -1.74205        0.82042        
-0.92163        -1.74243        0.82080        
-0.92163        -1.74234        0.82071        
0.92163         1.74226         0.82063        
0.92163         1.74203         0.82040        
0.92163         1.74253         0.82090        
1.65796         1.18033         0.47763        
1.65796         1.18033         0.47763        
1.65796         1.18034         0.47762        
-1.65796        -1.18033        0.47763        
-1.65796        -1.18035        0.47761        
-1.65796        -1.18033        0.47763        
1.40065         0.79805         0.60260        
1.40065         0.79806         0.60259        
1.40065         0.79804         0.60261        
-1.40065        -0.79808        0.60257        
-1.40065        -0.79806        0.60260        
-1.40065        -0.79802        0.60263        
0.40858         -0.32512        0.73370        
0.40858         -0.32512        0.73370        
0.40858         -0.32509        0.73367        
-0.40858        0.32509         0.73367        
-0.40858        0.32512         0.73370        
-0.40858        0.32512         0.73370        
1.63273         1.20444         0.42829        
1.63273         1.20442         0.42831        
1.63273         1.20441         0.42831        
-1.63273        -1.20442        0.42830        
-1.63273        -1.20442        0.42831        
-1.63273        -1.20442        0.42830        
1.14517         0.52049         0.62468        
1.14517         0.52052         0.62465        
1.14517         0.52051         0.62466        
-1.14517        -0.52046        0.62471        
-1.14517        -0.52054        0.62463        
-1.14517        -0.52052        0.62465        
1.46261         0.88329         0.57932        
1.46261         0.88320         0.57941        
1.46261         0.88324         0.57938        
-1.46261        -0.88324        0.57938        
-1.46261        -0.88329        0.57932        
-1.46261        -0.88320        0.57941        
1.67594         1.14021         0.53573        
1.67594         1.14022         0.53572        
1.67594         1.14022         0.53572        
-1.67594        -1.14022        0.53572        
-1.67594        -1.14022        0.53572        
-1.67594        -1.14021        0.53573        
1.67458         1.14824         0.52634        
1.67458         1.14824         0.52634        
1.67458         1.14823         0.52636        
-1.67458        -1.14824        0.52634        
-1.67458        -1.14823        0.52635        
-1.67458        -1.14824        0.52634        
-1.92743        -2.71386        0.78643        
-1.92743        -2.71386        0.78643        
-1.92743        -2.71323        0.78580        
1.92743         2.71350         0.78607        
1.92743         2.71385         0.78642        
1.92743         2.71359         0.78616        
0.59535         -0.10790        0.70325        
0.59535         -0.10788        0.70323        
0.59535         -0.10783        0.70318        
-0.59535        0.10782         0.70317        
-0.59535        0.10790         0.70325        
-0.59535        0.10789         0.70324        
0.50462         -0.21509        0.71971        
0.50462         -0.21500        0.71963        
0.50462         -0.21514        0.71976        
-0.50462        0.21513         0.71976        
-0.50462        0.21502         0.71964        
-0.50462        0.21508         0.71971        
1.67220         1.15626         0.51594        
1.67220         1.15627         0.51593        
1.67220         1.15626         0.51593        
-1.67220        -1.15626        0.51594        
-1.67220        -1.15626        0.51593        
-1.67220        -1.15627        0.51593        
1.48978         0.92580         0.56398        
1.48978         0.92580         0.56398        
1.48978         0.92580         0.56398        
-1.48978        -0.92580        0.56398        
-1.48978        -0.92580        0.56398        
-1.48978        -0.92580        0.56398        
-0.03374        -0.79189        0.75815        
-0.03374        -0.79189        0.75816        
-0.03374        -0.79193        0.75819        
0.03374         0.79193         0.75819        
0.03374         0.79189         0.75816        
0.03374         0.79189         0.75815        
1.19577         0.57644         0.61933        
1.19577         0.57642         0.61935        
1.19577         0.57635         0.61942        
-1.19577        -0.57635        0.61942        
-1.19577        -0.57643        0.61934        
-1.19577        -0.57643        0.61934        
0.30703         -0.43496        0.74199        
0.30703         -0.43520        0.74222        
0.30703         -0.43495        0.74197        
-0.30703        0.43506         0.74209        
-0.30703        0.43496         0.74199        
-0.30703        0.43508         0.74211        
-1.10085        -1.91752        0.81667        
-1.10085        -1.91762        0.81677        
-1.10085        -1.91740        0.81655        
1.10085         1.91758         0.81674        
1.10085         1.91762         0.81678        
1.10085         1.91733         0.81649        
-0.44036        -1.23979        0.79943        
-0.44036        -1.23972        0.79936        
-0.44036        -1.24008        0.79972        
0.44036         1.24009         0.79973        
0.44036         1.23971         0.79935        
0.44036         1.23979         0.79943        
-0.00029        -0.00033        0.00003        
-0.00029        -0.00034        0.00005        
-0.00029        -0.00051        0.00021        
-0.00029        -0.00030        0.00000        
-0.00029        -0.00031        0.00001        
-0.00029        -0.00055        0.00026        
-0.00029        -0.00037        0.00008        
-0.00029        -0.00037        0.00007        
-0.00029        -0.00048        0.00019        
0.00029         0.00055         0.00025        
0.00029         0.00038         0.00008        
0.00029         0.00029         0.00000        
0.00029         0.00049         0.00020        
0.00029         0.00030         0.00001        
0.00029         0.00037         0.00007        
0.00029         0.00052         0.00023        
0.00029         0.00033         0.00004        
0.00029         0.00032         0.00002        
0.00001         -0.00034        0.00036        
0.00001         -0.00024        0.00025        
0.00001         -0.00029        0.00030        
0.00001         -0.00034        0.00036        
0.00001         -0.00024        0.00025        
0.00001         -0.00029        0.00030        
0.00001         -0.00034        0.00036        
0.00001         -0.00024        0.00025        
0.00001         -0.00029        0.00030        
-0.00001        0.00029         0.00030        
-0.00001        0.00035         0.00036        
-0.00001        0.00024         0.00025        
-0.00001        0.00029         0.00030        
-0.00001        0.00035         0.00036        
-0.00001        0.00024         0.00025        
-0.00001        0.00029         0.00030        
-0.00001        0.00035         0.00036        
-0.00001        0.00024         0.00025        
-0.00064        -0.00085        0.00020        
-0.00064        -0.00085        0.00021        
-0.00064        -0.00095        0.00030        
-0.00064        -0.00085        0.00020        
-0.00064        -0.00085        0.00021        
-0.00064        -0.00095        0.00030        
-0.00064        -0.00085        0.00020        
-0.00064        -0.00085        0.00021        
-0.00064        -0.00095        0.00030        
0.00064         0.00095         0.00031        
