# Reference      Predicted      Error          #atoms         
221.92925       221.97682       0.04756         64.00000       
284.76476       284.73632       0.02844         64.00000       
-275.72502      -276.57132      0.84631         64.00000       
-276.22422      -276.35591      0.13169         64.00000       
-138.75416      -138.73153      0.02264         64.00000       
-200.62729      -200.86559      0.23830         64.00000       
-159.18414      -159.42970      0.24556         64.00000       
-274.55123      -274.51404      0.03720         64.00000       
-149.26472      -149.39550      0.13079         64.00000       
-193.34649      -193.68103      0.33454         64.00000       
-127.59731      -127.43147      0.16584         64.00000       
-268.68454      -268.75690      0.07236         64.00000       
354.19763       354.27955       0.08192         64.00000       
-262.74077      -263.10411      0.36334         64.00000       
-276.02522      -276.04673      0.02152         64.00000       
-276.22033      -276.66660      0.44627         64.00000       
-219.81379      -219.96981      0.15602         64.00000       
-11.93182       -11.90709       0.02473         64.00000       
6.37103         6.36700         0.00403         64.00000       
-103.30192      -103.07212      0.22980         64.00000       
113.76370       113.78858       0.02488         64.00000       
-247.85871      -248.73077      0.87206         64.00000       
-251.38996      -252.26970      0.87974         64.00000       
46.01149        46.01098        0.00051         64.00000       
-254.62903      -255.48368      0.85465         64.00000       
-276.03016      -276.66668      0.63652         64.00000       
165.07822       165.05961       0.01861         64.00000       
-266.92721      -267.04583      0.11862         64.00000       
-213.84589      -213.94566      0.09977         64.00000       
-45.75468       -45.77638       0.02170         64.00000       
-260.29336      -260.82371      0.53036         64.00000       
-168.52738      -168.85098      0.32359         64.00000       
-225.37724      -225.65002      0.27279         64.00000       
-273.73924      -273.72508      0.01416         64.00000       
-272.75792      -272.75801      0.00008         64.00000       
318.61252       318.48198       0.13053         64.00000       
-76.10322       -76.15431       0.05108         64.00000       
-61.34023       -61.40968       0.06945         64.00000       
-271.59510      -271.61168      0.01659         64.00000       
-230.57298      -230.98183      0.40886         64.00000       
25.66765        25.66429        0.00336         64.00000       
-177.31424      -177.68719      0.37295         64.00000       
-29.30088       -29.26848       0.03241         64.00000       
192.80490       192.79268       0.01222         64.00000       
89.99643        90.00467        0.00824         64.00000       
-246.53152      -246.71963      0.18811         64.00000       
-283.76737      -284.77296      1.00559         64.00000       
-167.17505      -166.61688      0.55817         64.00000       
-133.62061      -133.23541      0.38520         64.00000       
-284.86920      -286.29600      1.42680         64.00000       
-285.19517      -287.10187      1.90669         64.00000       
-276.31571      -276.50846      0.19274         64.00000       
-277.69094      -277.73224      0.04130         64.00000       
-270.58768      -269.86322      0.72446         64.00000       
-284.39867      -285.62574      1.22707         64.00000       
-78.34116       -78.61229       0.27113         64.00000       
-281.80863      -283.26821      1.45958         64.00000       
-274.98381      -274.85160      0.13222         64.00000       
-271.35137      -271.21026      0.14111         64.00000       
-284.00081      -285.76186      1.76104         64.00000       
-236.29653      -236.31492      0.01839         64.00000       
-93.40344       -93.54625       0.14281         64.00000       
-62.38662       -62.69178       0.30516         64.00000       
-265.67191      -264.84951      0.82241         64.00000       
-272.11429      -271.52907      0.58522         64.00000       
-255.25401      -255.43493      0.18093         64.00000       
-275.82411      -275.76772      0.05639         64.00000       
-262.60615      -262.59255      0.01360         64.00000       
-277.57714      -278.14130      0.56417         64.00000       
-259.09012      -259.18982      0.09970         64.00000       
-273.71599      -273.60021      0.11579         64.00000       
-251.07100      -251.27996      0.20895         64.00000       
-282.64175      -284.22176      1.58001         64.00000       
-27.58983       -27.53562       0.05421         64.00000       
-284.52888      -286.34685      1.81797         64.00000       
-273.58128      -273.19186      0.38941         64.00000       
-269.00148      -268.19430      0.80718         64.00000       
-280.74102      -281.10393      0.36291         64.00000       
-203.09999      -202.11018      0.98981         64.00000       
-194.97027      -194.04639      0.92388         64.00000       
-241.61143      -241.74473      0.13330         64.00000       
-145.49219      -145.04461      0.44758         64.00000       
-285.16799      -286.78914      1.62114         64.00000       
-285.32151      -287.10554      1.78402         64.00000       
-177.04645      -176.38982      0.65663         64.00000       
-285.33032      -287.22522      1.89490         64.00000       
-267.36009      -266.52234      0.83775         64.00000       
-121.00196      -120.73043      0.27152         64.00000       
-283.37072      -285.05211      1.68139         64.00000       
-279.32683      -279.51065      0.18382         64.00000       
-217.79641      -217.17177      0.62464         64.00000       
