# Reference      Predicted      Error          #atoms         
-201.46483      -201.66675      0.20192         64.00000       
-201.40482      -201.36243      0.04239         64.00000       
-210.16667      -210.04729      0.11938         64.00000       
-202.17813      -202.48381      0.30568         64.00000       
-206.66829      -206.75024      0.08195         64.00000       
-209.90901      -209.77052      0.13849         64.00000       
-208.02003      -208.00879      0.01124         64.00000       
-205.01849      -205.07690      0.05841         64.00000       
-208.53778      -208.62735      0.08957         64.00000       
-208.19484      -208.18107      0.01378         64.00000       
-207.52792      -207.43803      0.08989         64.00000       
-206.91312      -206.79080      0.12232         64.00000       
-209.61186      -209.43736      0.17450         64.00000       
-208.80419      -208.73573      0.06846         64.00000       
-201.02995      -201.34590      0.31595         64.00000       
-207.89744      -207.80856      0.08889         64.00000       
-198.89380      -198.88917      0.00463         64.00000       
-207.68966      -207.59767      0.09199         64.00000       
-209.59643      -209.52011      0.07632         64.00000       
-203.20438      -203.30319      0.09881         64.00000       
-209.66305      -209.44301      0.22004         64.00000       
-208.55149      -208.26281      0.28868         64.00000       
-208.27531      -208.11363      0.16167         64.00000       
-205.99713      -206.01781      0.02067         64.00000       
-208.32575      -208.26974      0.05601         64.00000       
-207.23223      -207.10694      0.12530         64.00000       
-196.89780      -197.39127      0.49348         64.00000       
-210.39368      -210.14661      0.24707         64.00000       
-197.24657      -197.85525      0.60868         64.00000       
-206.54252      -206.70642      0.16391         64.00000       
-205.50822      -205.47071      0.03751         64.00000       
-206.27446      -206.39595      0.12149         64.00000       
-203.57021      -203.68572      0.11550         64.00000       
-208.03330      -207.89699      0.13631         64.00000       
-201.27515      -201.43581      0.16067         64.00000       
-209.73547      -209.48459      0.25089         64.00000       
-206.50666      -206.36941      0.13725         64.00000       
-209.83202      -209.74719      0.08482         64.00000       
-200.75303      -200.75961      0.00658         64.00000       
-207.08871      -206.84310      0.24561         64.00000       
-206.77606      -206.60896      0.16710         64.00000       
-207.43735      -207.37894      0.05841         64.00000       
-202.51199      -202.38245      0.12954         64.00000       
-203.20828      -203.26763      0.05936         64.00000       
-209.54208      -209.43699      0.10509         64.00000       
-208.02352      -207.95335      0.07017         64.00000       
-209.32113      -209.27632      0.04482         64.00000       
-209.55511      -209.38832      0.16679         64.00000       
-208.13280      -208.08200      0.05081         64.00000       
-207.91443      -208.02625      0.11182         64.00000       
-208.62093      -208.58437      0.03656         64.00000       
-208.19342      -208.02975      0.16366         64.00000       
-206.12547      -206.27372      0.14824         64.00000       
-209.27758      -209.24075      0.03683         64.00000       
-208.48074      -208.44634      0.03440         64.00000       
-203.62512      -203.76708      0.14196         64.00000       
-200.61686      -200.33820      0.27866         64.00000       
-209.76544      -209.65119      0.11425         64.00000       
-208.06259      -208.15779      0.09520         64.00000       
-207.75974      -207.87576      0.11602         64.00000       
-209.39722      -209.26537      0.13184         64.00000       
-201.37010      -201.71167      0.34157         64.00000       
-203.42214      -203.31370      0.10844         64.00000       
-202.09973      -202.06897      0.03076         64.00000       
-201.27617      -201.40195      0.12578         64.00000       
-207.70097      -207.72160      0.02063         64.00000       
-207.15412      -207.22482      0.07069         64.00000       
-206.26232      -206.23201      0.03031         64.00000       
-205.54786      -205.59602      0.04816         64.00000       
-206.36624      -206.35098      0.01526         64.00000       
-205.65832      -205.68763      0.02931         64.00000       
