# Reference      Predicted      Error          #atoms         
-195.77020      -196.06882      0.29863         64.00000       
-195.14824      -195.45364      0.30541         64.00000       
-195.13995      -195.09384      0.04612         64.00000       
-193.68472      -193.57130      0.11341         64.00000       
-196.22341      -196.56781      0.34441         64.00000       
-197.21659      -196.89635      0.32024         64.00000       
-192.88404      -192.90455      0.02051         64.00000       
-195.76302      -195.60961      0.15341         64.00000       
-193.48329      -193.94062      0.45734         64.00000       
-196.59108      -196.43921      0.15187         64.00000       
-195.83079      -196.18379      0.35300         64.00000       
-197.21964      -196.72824      0.49139         64.00000       
-194.89227      -195.02009      0.12781         64.00000       
-194.62218      -194.29219      0.32999         64.00000       
-196.47107      -196.13085      0.34022         64.00000       
-197.37355      -197.01307      0.36048         64.00000       
-194.53626      -194.78187      0.24561         64.00000       
-197.61188      -197.42887      0.18301         64.00000       
-193.26416      -193.24783      0.01634         64.00000       
-194.78586      -194.62244      0.16342         64.00000       
-195.70523      -195.71364      0.00841         64.00000       
-195.89639      -195.63815      0.25824         64.00000       
-197.39050      -197.27151      0.11899         64.00000       
-195.71346      -195.78120      0.06774         64.00000       
-195.31717      -195.04813      0.26903         64.00000       
-197.35114      -196.74451      0.60663         64.00000       
-194.36471      -194.65981      0.29510         64.00000       
-195.77927      -195.57441      0.20486         64.00000       
-194.72305      -194.50915      0.21390         64.00000       
-192.76653      -192.60957      0.15697         64.00000       
-193.61918      -193.73702      0.11784         64.00000       
-195.16453      -194.82545      0.33908         64.00000       
-196.20669      -196.16275      0.04394         64.00000       
-193.63202      -193.39168      0.24034         64.00000       
-193.89658      -193.93959      0.04301         64.00000       
-192.98007      -193.13144      0.15137         64.00000       
-194.41476      -194.59567      0.18091         64.00000       
-195.36624      -195.33266      0.03358         64.00000       
-194.80572      -194.32504      0.48069         64.00000       
-196.40381      -196.15631      0.24750         64.00000       
-195.66689      -195.75120      0.08431         64.00000       
-193.15311      -193.52053      0.36742         64.00000       
-194.41818      -194.87349      0.45531         64.00000       
-196.09670      -196.02293      0.07376         64.00000       
-196.73647      -196.88772      0.15125         64.00000       
-193.47050      -193.21681      0.25369         64.00000       
-195.39163      -195.25694      0.13470         64.00000       
-195.14695      -194.83509      0.31185         64.00000       
-195.09921      -194.92867      0.17054         64.00000       
-195.89789      -195.80294      0.09495         64.00000       
-192.64185      -192.57656      0.06528         64.00000       
-195.06730      -195.00465      0.06265         64.00000       
-197.86909      -197.48491      0.38418         64.00000       
-194.39876      -194.03828      0.36047         64.00000       
-194.78148      -194.66687      0.11461         64.00000       
-196.15513      -196.06333      0.09180         64.00000       
-196.95364      -196.55842      0.39522         64.00000       
-194.77897      -194.14115      0.63782         64.00000       
-196.32303      -196.29485      0.02818         64.00000       
-197.13917      -197.51162      0.37245         64.00000       
-194.71653      -194.82177      0.10524         64.00000       
-194.95534      -194.78764      0.16770         64.00000       
-206.02106      -206.02316      0.00210         64.00000       
-207.45369      -206.97553      0.47816         64.00000       
-205.61307      -205.65109      0.03802         64.00000       
-198.82534      -198.53697      0.28837         64.00000       
-209.77764      -209.92424      0.14661         64.00000       
-208.01876      -207.95550      0.06326         64.00000       
-207.25536      -207.46830      0.21293         64.00000       
-210.35477      -210.13031      0.22446         64.00000       
-206.35299      -206.31715      0.03584         64.00000       
-201.59134      -201.26565      0.32569         64.00000       
-206.26690      -206.17772      0.08918         64.00000       
-204.96302      -204.91525      0.04777         64.00000       
