# Reference      Predicted      Error          
-0.21630        -0.21940        0.00310        
0.18289         0.17720         0.00569        
0.16557         0.17103         0.00546        
-0.20365        -0.20320        0.00045        
-0.13367        -0.13095        0.00273        
0.24494         0.24443         0.00051        
-0.11942        -0.12510        0.00568        
0.11546         0.10895         0.00651        
0.00525         0.00519         0.00005        
-0.12785        -0.12672        0.00113        
-0.03485        -0.03903        0.00418        
0.05283         0.06424         0.01141        
0.29111         0.29122         0.00011        
-0.18252        -0.17876        0.00376        
-0.28006        -0.28654        0.00648        
0.22302         0.23431         0.01129        
0.36973         0.37086         0.00113        
-0.28174        -0.27700        0.00474        
-0.37329        -0.38071        0.00742        
0.14650         0.15516         0.00866        
0.40938         0.41355         0.00417        
-0.21354        -0.22962        0.01609        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
0.00288         -0.00143        0.00432        
0.02870         0.02168         0.00702        
-0.04460        -0.04410        0.00050        
-0.01690        -0.04231        0.02541        
0.07002         0.06889         0.00112        
0.01922         0.04540         0.02618        
0.01845         0.02011         0.00166        
-0.07777        -0.06824        0.00953        
0.06821         0.07482         0.00661        
-0.15109        -0.19818        0.04709        
-0.24223        -0.24045        0.00178        
0.24921         0.26033         0.01113        
0.01940         0.02746         0.00806        
-0.02438        0.01116         0.03554        
-0.08696        -0.08799        0.00102        
0.16785         0.15285         0.01501        
0.05717         0.06106         0.00389        
-0.11336        -0.13361        0.02025        
-0.10993        -0.11007        0.00014        
-0.01436        0.00735         0.02171        
-0.11281        -0.11527        0.00246        
0.10885         0.11924         0.01039        
0.15401         0.15329         0.00071        
0.03044         0.01801         0.01243        
0.47379         0.47744         0.00366        
-0.13584        -0.10359        0.03225        
-0.68250        -0.67995        0.00255        
0.19677         0.17960         0.01717        
0.39888         0.40293         0.00405        
0.04980         0.05562         0.00582        
-0.41706        -0.41024        0.00682        
0.11616         0.07819         0.03797        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
-0.02350        -0.02343        0.00007        
0.26996         0.23058         0.03938        
0.00985         0.01001         0.00016        
-0.24955        -0.21330        0.03626        
0.00894         0.00835         0.00058        
0.09865         0.11943         0.02078        
-0.01662        -0.01605        0.00056        
-0.09772        -0.11559        0.01787        
0.19194         0.19216         0.00022        
0.03127         0.04325         0.01199        
-0.20373        -0.20253        0.00119        
-0.09360        -0.07833        0.01527        
0.20470         0.20494         0.00024        
0.17615         0.17287         0.00328        
-0.15547        -0.15616        0.00069        
-0.15125        -0.17620        0.02495        
0.13416         0.13342         0.00075        
-0.06669        -0.09979        0.03310        
-0.09295        -0.09279        0.00016        
0.05676         0.03206         0.02470        
0.05929         0.06001         0.00072        
0.15970         0.19861         0.03891        
-0.19966        -0.20061        0.00094        
-0.05061        -0.03092        0.01970        
0.20328         0.20105         0.00222        
-0.02132        -0.03081        0.00949        
-0.18973        -0.18917        0.00056        
0.40433         0.37548         0.02885        
-0.03888        -0.03508        0.00380        
0.00257         0.01543         0.01286        
-0.19086        -0.19148        0.00062        
-0.16940        -0.14542        0.02397        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
0.02296         0.02366         0.00070        
0.29047         0.25888         0.03159        
-0.02999        -0.03102        0.00103        
-0.26373        -0.22794        0.03579        
0.06398         0.06406         0.00007        
0.16447         0.18186         0.01738        
-0.08392        -0.08386        0.00007        
-0.16424        -0.18564        0.02140        
0.13657         0.13709         0.00053        
-0.00769        0.00295         0.01064        
-0.06555        -0.06425        0.00130        
-0.24715        -0.24392        0.00322        
0.01856         0.01908         0.00052        
0.29935         0.29702         0.00233        
0.01001         0.00445         0.00556        
-0.14410        -0.15242        0.00832        
0.30875         0.31392         0.00517        
0.23640         0.22449         0.01191        
-0.13095        -0.13424        0.00328        
-0.08083        -0.05609        0.02474        
0.21079         0.21626         0.00547        
-0.03974        -0.04481        0.00507        
-0.23482        -0.23816        0.00334        
-0.26959        -0.28136        0.01177        
0.06273         0.06305         0.00032        
0.01267         0.00505         0.00762        
-0.27016        -0.26843        0.00173        
-0.28665        -0.27846        0.00819        
0.16530         0.17548         0.01018        
0.29772         0.26540         0.03233        
0.13372         0.12885         0.00487        
-0.11533        -0.09093        0.02441        
-0.03844        -0.03453        0.00391        
-0.27730        -0.27623        0.00107        
0.03844         0.03453         0.00391        
0.27730         0.27623         0.00107        
0.03844         0.03453         0.00391        
0.27730         0.27623         0.00107        
-0.03844        -0.03453        0.00391        
-0.27730        -0.27623        0.00107        
-0.11358        -0.11146        0.00212        
-0.32767        -0.33012        0.00244        
0.08183         0.08274         0.00091        
0.33390         0.33198         0.00193        
0.07413         0.07359         0.00055        
0.37416         0.37587         0.00171        
-0.16162        -0.16231        0.00069        
-0.26115        -0.26029        0.00086        
0.12556         0.12954         0.00398        
-0.33238        -0.33041        0.00198        
-0.05659        -0.06215        0.00555        
0.41893         0.42185         0.00292        
-0.00352        -0.00786        0.00434        
0.24435         0.24775         0.00340        
-0.08510        -0.08603        0.00093        
-0.31124        -0.31269        0.00145        
-0.38922        -0.40924        0.02002        
-0.21940        -0.21029        0.00910        
0.20263         0.20761         0.00498        
0.32424         0.32469         0.00045        
0.24890         0.25210         0.00320        
0.39807         0.40282         0.00474        
-0.16392        -0.16384        0.00008        
-0.40131        -0.40384        0.00254        
-0.53663        -0.54044        0.00381        
0.24801         0.24958         0.00156        
0.40854         0.41267         0.00413        
0.32509         0.32357         0.00152        
0.06167         0.07002         0.00835        
-0.15394        -0.16800        0.01406        
-0.17746        -0.16997        0.00749        
-0.17528        -0.17742        0.00214        
-0.02207        -0.02386        0.00179        
-0.15542        -0.14968        0.00573        
0.02207         0.02386         0.00179        
0.15542         0.14968         0.00573        
0.02207         0.02386         0.00179        
0.15542         0.14968         0.00573        
-0.02207        -0.02386        0.00179        
-0.15542        -0.14968        0.00573        
0.00067         -0.00059        0.00125        
-0.12910        -0.12070        0.00840        
-0.04213        -0.04045        0.00168        
0.10336         0.10049         0.00288        
0.03982         0.04025         0.00043        
0.17125         0.16642         0.00483        
0.01205         0.01089         0.00116        
-0.15592        -0.15632        0.00039        
0.09319         0.08646         0.00673        
-0.07808        -0.08030        0.00221        
-0.03159        -0.03233        0.00074        
0.14209         0.13507         0.00702        
-0.18767        -0.18596        0.00170        
0.35769         0.36279         0.00511        
-0.07769        -0.07810        0.00041        
-0.21792        -0.20763        0.01030        
0.19293         0.19078         0.00214        
-0.42196        -0.42030        0.00165        
-0.07079        -0.06788        0.00291        
0.20505         0.18707         0.01799        
0.03747         0.04811         0.01064        
0.32633         0.33292         0.00659        
-0.12774        -0.12945        0.00171        
-0.14129        -0.14124        0.00005        
0.20519         0.18733         0.01786        
-0.41760        -0.41771        0.00011        
-0.64558        -0.64134        0.00425        
0.66326         0.68754         0.02429        
-0.14440        -0.14615        0.00176        
0.53245         0.54446         0.01200        
0.05622         0.02803         0.02819        
-0.24954        -0.24217        0.00737        
-0.00697        -0.00642        0.00055        
-0.04853        -0.04732        0.00121        
0.00697         0.00642         0.00055        
0.04853         0.04732         0.00121        
0.00697         0.00642         0.00055        
0.04853         0.04732         0.00121        
-0.00697        -0.00642        0.00055        
-0.04853        -0.04732        0.00121        
0.01869         0.01819         0.00049        
-0.10910        -0.10705        0.00205        
-0.00372        -0.00236        0.00135        
0.03268         0.03226         0.00042        
0.07289         0.06889         0.00400        
0.02760         0.02587         0.00173        
-0.03333        -0.03291        0.00042        
-0.00571        -0.00290        0.00281        
-0.06846        -0.06430        0.00416        
-0.14487        -0.14135        0.00352        
0.02234         0.01785         0.00450        
0.16125         0.15431         0.00694        
-0.10089        -0.10336        0.00246        
0.16553         0.16928         0.00375        
0.18901         0.19130         0.00229        
-0.22391        -0.22373        0.00018        
-0.05998        -0.05672        0.00326        
-0.04665        -0.05313        0.00648        
-0.16472        -0.16016        0.00455        
0.18678         0.18083         0.00595        
-0.03767        -0.03732        0.00036        
0.06175         0.06006         0.00168        
0.02696         0.03462         0.00766        
0.03353         0.03182         0.00172        
-0.51195        -0.51357        0.00162        
0.03207         0.02877         0.00329        
0.36221         0.36361         0.00140        
-0.05412        -0.06387        0.00975        
0.45687         0.45794         0.00107        
0.01530         0.02529         0.01000        
-0.32392        -0.32566        0.00174        
0.02354         0.02748         0.00394        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
0.05612         0.05392         0.00220        
0.03905         0.06976         0.03070        
-0.00316        -0.00049        0.00267        
0.01901         0.02426         0.00525        
-0.08578        -0.08381        0.00197        
-0.05408        -0.07938        0.02530        
-0.00062        -0.00066        0.00005        
0.02945         0.01640         0.01305        
-0.11484        -0.11542        0.00057        
0.16630         0.19489         0.02859        
0.14195         0.14463         0.00267        
-0.12690        -0.12848        0.00157        
0.02502         0.02911         0.00409        
-0.07249        -0.06948        0.00301        
-0.10626        -0.10893        0.00267        
0.08721         0.05367         0.03355        
0.17880         0.17841         0.00039        
-0.01178        -0.01900        0.00722        
-0.19574        -0.19360        0.00214        
-0.02887        -0.04301        0.01414        
-0.03606        -0.03296        0.00310        
-0.04477        -0.02891        0.01586        
0.05019         0.04509         0.00510        
0.08823         0.09398         0.00575        
-0.20985        -0.20938        0.00047        
0.30195         0.27006         0.03189        
-0.11828        -0.11552        0.00276        
-0.13015        -0.14147        0.01132        
-0.01570        -0.00636        0.00934        
0.01593         0.01779         0.00187        
0.09319         0.09599         0.00280        
0.06291         0.08888         0.02597        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
-0.06716        -0.06713        0.00003        
0.17337         0.20962         0.03625        
0.04351         0.04456         0.00105        
-0.34336        -0.26817        0.07519        
0.08949         0.08957         0.00008        
-0.15270        -0.19036        0.03767        
-0.02447        -0.02534        0.00087        
0.28132         0.20726         0.07406        
-0.14959        -0.14985        0.00027        
0.14223         0.16038         0.01815        
-0.01363        -0.01250        0.00113        
-0.18935        -0.19344        0.00409        
0.11015         0.10984         0.00031        
-0.11559        -0.12032        0.00473        
-0.11962        -0.12087        0.00126        
0.33539         0.32675         0.00864        
-0.25415        -0.25599        0.00184        
0.10459         0.08255         0.02204        
0.08707         0.08922         0.00214        
0.04892         0.02170         0.02722        
0.22500         0.22441         0.00060        
-0.21908        -0.18087        0.03821        
-0.33556        -0.33529        0.00027        
0.34320         0.35428         0.01108        
-0.00190        -0.00121        0.00069        
0.15627         0.19466         0.03838        
-0.00975        -0.00631        0.00344        
-0.56031        -0.56485        0.00454        
0.12588         0.12631         0.00043        
-0.19233        -0.26016        0.06783        
-0.09262        -0.10045        0.00783        
0.57475         0.61201         0.03725        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
0.06673         0.06668         0.00006        
0.16490         0.18713         0.02223        
-0.03035        -0.03076        0.00042        
-0.16816        -0.17931        0.01116        
-0.04127        -0.04167        0.00040        
-0.21233        -0.23745        0.02512        
0.04641         0.04674         0.00033        
0.17407         0.18866         0.01459        
0.09136         0.09418         0.00282        
0.27005         0.24531         0.02474        
-0.11744        -0.11990        0.00245        
-0.31183        -0.31440        0.00257        
-0.20548        -0.21080        0.00532        
-0.19517        -0.17071        0.02446        
0.23750         0.24151         0.00401        
0.23102         0.23480         0.00379        
0.09941         0.10226         0.00285        
0.18379         0.16044         0.02336        
-0.15277        -0.15371        0.00094        
-0.19521        -0.18587        0.00934        
-0.06527        -0.06610        0.00083        
-0.32409        -0.30216        0.02193        
0.20261         0.20827         0.00566        
0.25153         0.23688         0.01466        
0.16615         0.16898         0.00283        
-0.02078        -0.03394        0.01316        
-0.28026        -0.28502        0.00476        
-0.16389        -0.12034        0.04355        
-0.19135        -0.19603        0.00469        
0.06139         0.03922         0.02217        
0.21714         0.21766         0.00051        
0.21158         0.20947         0.00211        
-0.03844        -0.03453        0.00391        
-0.27730        -0.27623        0.00107        
0.03844         0.03453         0.00391        
0.27730         0.27623         0.00107        
0.03844         0.03453         0.00391        
0.27730         0.27623         0.00107        
-0.03844        -0.03453        0.00391        
-0.27730        -0.27623        0.00107        
-0.09657        -0.09337        0.00319        
-0.20704        -0.20558        0.00146        
0.12941         0.12848         0.00093        
0.25771         0.25322         0.00449        
0.08480         0.08373         0.00107        
0.23303         0.23022         0.00281        
-0.16798        -0.16659        0.00139        
-0.23337        -0.23010        0.00327        
-0.14473        -0.14416        0.00057        
-0.16223        -0.16206        0.00017        
0.03010         0.02671         0.00339        
0.09859         0.09649         0.00210        
0.04988         0.05045         0.00057        
0.39911         0.40438         0.00526        
-0.02687        -0.02785        0.00098        
-0.24384        -0.24395        0.00011        
-0.10696        -0.12074        0.01378        
-0.36390        -0.36743        0.00354        
-0.22043        -0.22773        0.00730        
0.28193         0.28188         0.00005        
0.11373         0.11674         0.00302        
0.55857         0.57942         0.02085        
0.09170         0.09668         0.00498        
-0.35464        -0.35882        0.00419        
0.00118         0.00611         0.00493        
-0.32359        -0.32368        0.00009        
-0.03739        -0.03714        0.00024        
0.03008         0.03135         0.00127        
-0.14917        -0.15740        0.00823        
0.41173         0.41563         0.00389        
0.20131         0.19779         0.00352        
-0.13416        -0.13266        0.00151        
-0.02207        -0.02386        0.00179        
-0.15542        -0.14968        0.00573        
0.02207         0.02386         0.00179        
0.15542         0.14968         0.00573        
0.02207         0.02386         0.00179        
0.15542         0.14968         0.00573        
-0.02207        -0.02386        0.00179        
-0.15542        -0.14968        0.00573        
-0.11064        -0.11424        0.00360        
-0.12340        -0.12204        0.00135        
0.14779         0.15179         0.00400        
0.18233         0.17528         0.00705        
0.02413         0.02785         0.00372        
0.16430         0.15373         0.01057        
-0.08381        -0.08777        0.00395        
-0.20070        -0.18460        0.01610        
0.16390         0.16550         0.00160        
-0.36084        -0.36819        0.00735        
-0.09524        -0.09678        0.00154        
0.16807         0.17816         0.01008        
-0.21191        -0.21013        0.00177        
0.23020         0.22442         0.00578        
0.27676         0.27634         0.00043        
-0.17095        -0.16930        0.00164        
0.09293         0.08937         0.00357        
-0.25406        -0.26490        0.01084        
-0.10661        -0.10876        0.00215        
0.45407         0.46088         0.00681        
-0.37290        -0.36971        0.00318        
0.34609         0.34536         0.00073        
0.12993         0.12281         0.00712        
-0.28945        -0.27504        0.01442        
-0.08089        -0.08650        0.00562        
-0.01505        -0.00948        0.00557        
-0.17580        -0.17365        0.00215        
0.12447         0.12445         0.00002        
0.10307         0.10006         0.00301        
0.29508         0.29502         0.00006        
-0.04083        -0.04354        0.00272        
-0.21005        -0.20636        0.00369        
-0.00697        -0.00642        0.00055        
-0.04853        -0.04732        0.00121        
0.00697         0.00642         0.00055        
0.04853         0.04732         0.00121        
0.00697         0.00642         0.00055        
0.04853         0.04732         0.00121        
-0.00697        -0.00642        0.00055        
-0.04853        -0.04732        0.00121        
-0.11170        -0.11231        0.00061        
0.05626         0.05924         0.00299        
0.13661         0.13569         0.00092        
-0.06303        -0.06500        0.00197        
0.09225         0.09389         0.00164        
-0.02381        -0.02604        0.00222        
-0.08256        -0.08485        0.00230        
-0.00402        -0.00062        0.00339        
0.10329         0.10357         0.00027        
-0.12118        -0.11802        0.00316        
-0.01536        -0.02032        0.00496        
0.10007         0.10092         0.00085        
-0.01374        -0.01703        0.00330        
0.10585         0.10416         0.00169        
0.02064         0.02197         0.00133        
-0.17958        -0.17525        0.00433        
-0.18341        -0.19153        0.00813        
0.02999         0.03426         0.00427        
0.23864         0.23506         0.00358        
0.07686         0.07185         0.00502        
0.27232         0.27248         0.00016        
-0.19627        -0.19482        0.00145        
-0.17813        -0.17623        0.00190        
-0.06001        -0.05107        0.00895        
-0.21063        -0.21108        0.00045        
0.07021         0.07051         0.00030        
-0.00814        -0.01301        0.00487        
0.03696         0.03975         0.00279        
0.43280         0.43549         0.00269        
-0.00486        -0.00683        0.00198        
-0.24566        -0.24483        0.00083        
-0.07068        -0.07000        0.00068        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
-0.00654        -0.00459        0.00195        
-0.04557        -0.05254        0.00697        
0.00654         0.00459         0.00195        
0.04557         0.05254         0.00697        
0.03566         0.03333         0.00233        
0.03960         0.06302         0.02343        
-0.02584        -0.02224        0.00360        
0.04650         0.04531         0.00119        
-0.08389        -0.08143        0.00246        
-0.06148        -0.08184        0.02036        
0.00057         0.00207         0.00150        
0.04888         0.04178         0.00710        
0.06314         0.06275         0.00038        
0.02966         0.07937         0.04971        
-0.05372        -0.05643        0.00272        
0.06742         0.02547         0.04195        
-0.19416        -0.19160        0.00256        
0.06605         0.08365         0.01759        
0.17665         0.17772         0.00107        
-0.15505        -0.18093        0.02589        
-0.14074        -0.14412        0.00338        
0.16941         0.16842         0.00099        
-0.01299        -0.00976        0.00322        
0.01257         -0.01770        0.03027        
0.00350         0.01049         0.00700        
-0.11265        -0.08453        0.02813        
-0.00115        0.00262         0.00377        
0.08205         0.07458         0.00747        
-0.33286        -0.32818        0.00468        
0.17753         0.16573         0.01180        
0.14509         0.15386         0.00878        
-0.08237        -0.07125        0.01112        
0.18616         0.19627         0.01011        
-0.05646        -0.04030        0.01616        
-0.32329        -0.31974        0.00355        
0.28621         0.24361         0.04260        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
-0.01826        -0.01799        0.00028        
-0.18774        -0.16716        0.02057        
0.01826         0.01799         0.00028        
0.18774         0.16716         0.02057        
0.01828         0.01748         0.00081        
0.17517         0.16419         0.01098        
0.03088         0.03105         0.00016        
-0.13095        -0.14876        0.01780        
-0.00063        0.00010         0.00072        
-0.25258        -0.19833        0.05425        
-0.04034        -0.04025        0.00009        
0.20016         0.17453         0.02564        
0.10584         0.10556         0.00029        
0.27738         0.24906         0.02831        
-0.02403        -0.02356        0.00047        
-0.37897        -0.35980        0.01917        
-0.20378        -0.20228        0.00151        
-0.10147        -0.09544        0.00603        
0.07541         0.07513         0.00028        
0.24962         0.25132         0.00170        
0.15281         0.15280         0.00001        
0.18306         0.22331         0.04025        
-0.24083        -0.24033        0.00050        
0.01577         0.03283         0.01705        
-0.19884        -0.19919        0.00034        
-0.19224        -0.19096        0.00128        
0.09883         0.10144         0.00261        
0.18144         0.12010         0.06134        
0.09341         0.09701         0.00361        
0.00229         0.00133         0.00096        
-0.33825        -0.33888        0.00063        
-0.07934        -0.05125        0.02809        
-0.24726        -0.24763        0.00038        
0.32458         0.27843         0.04615        
0.34116         0.33919         0.00197        
-0.09658        -0.07818        0.01840        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
-0.02813        -0.02823        0.00010        
-0.21100        -0.23057        0.01957        
0.02813         0.02823         0.00010        
0.21100         0.23057         0.01957        
0.10010         0.10272         0.00263        
0.30918         0.28246         0.02673        
-0.08763        -0.09110        0.00347        
-0.32994        -0.29645        0.03349        
-0.13833        -0.14033        0.00199        
-0.11894        -0.14795        0.02901        
0.13318         0.13495         0.00177        
0.13239         0.15570         0.02332        
0.06938         0.07355         0.00417        
0.29409         0.30241         0.00832        
-0.10406        -0.10698        0.00292        
-0.24238        -0.25108        0.00870        
-0.13461        -0.13689        0.00228        
-0.21828        -0.20771        0.01057        
0.10191         0.10601         0.00410        
0.23395         0.22070         0.01326        
-0.17959        -0.18132        0.00173        
0.26034         0.22005         0.04029        
0.04661         0.04521         0.00140        
-0.30481        -0.28461        0.02020        
0.15141         0.15277         0.00136        
-0.29139        -0.27314        0.01825        
-0.05994        -0.06051        0.00057        
0.37737         0.38155         0.00419        
-0.05141        -0.04903        0.00238        
0.42778         0.49655         0.06877        
0.09394         0.09086         0.00308        
-0.33070        -0.36791        0.03721        
-0.09617        -0.10634        0.01017        
-0.38750        -0.36487        0.02263        
0.07282         0.07732         0.00449        
0.27124         0.22342         0.04782        
# MSE = 2.05948E-04
# Maxerror = 1.40614E-01
